45
55233 646
40535 70568 -
13551 -26249 -
18715 25550 +
30214 86499 -
4558 8940 -
11110 -63492 -
27851 7317 -
80523 19025 -
66929 -77586 +
38973 60423 -
85238 82907 -
73655 -67053 -
84487 59312 -
10707 68092 +
69520 -35346 -
50678 22642 +
81599 -29758 -
15092 -69362 +
44420 26999 +
18277 -31440 +
28648 -5909 +
33165 95859 +
68877 36485 +
75544 55626 +
5024 32115 +
64579 -42498 -
83423 -90679 +
22074 26466 +
14491 21654 -
77958 -29287 +
53862 76053 -
75795 28179 -
30541 9612 -
56159 79231 -
96758 -14694 -
81881 65335 +
28132 -60267 -
34420 53636 +
45617 -79941 -
24511 65097 +
52857 -69931 +
87671 54391 -
88920 -84374 -
18521 -42250 +
37382 -23320 -
90635 14422 -
90797 -66278 -
29799 87760 -
55978 -58456 +
90501 -94259 +
34160 -45679 -
77321 62250 -
12382 66181 +
89393 42275 -
5678 -26024 -
12849 5865 +
66809 -17199 -
74793 -36629 -
64623 36323 +
31352 824 -
70297 -10469 +
78135 83544 +
21585 82630 -
54413 -87901 +
38975 57888 -
12619 38321 -
67450 -43516 +
85000 79387 -
56679 79854 +
85511 -24916 -
84229 95455 +
69197 89261 -
50644 81418 +
15897 99942 +
73211 -3898 +
36551 -6179 -
16335 -33348 -
10412 275 -
47733 21184 +
8330 -93792 -
47020 89766 +
33627 -93233 -
47735 19376 -
37023 7606 +
72876 -49137 -
67001 87741 +
57265 -49255 -
22639 27822 +
90733 -28960 +
33581 -4812 -
95430 -36734 +
33772 -25648 +
67859 -39075 +
22935 58537 -
51449 61333 +
57369 -80408 +
38658 -43491 +
28272 -93140 -
14387 837 +
42601 1811 +
39852 31150 +
72696 88295 +
27011 -13436 -
21992 -60793 -
14661 -89588 -
62438 3446 +
35849 1555 -
44556 -46758 +
45105 2863 -
20088 40204 -
29991 11316 +
42729 -79558 -
75197 67794 +
76492 -52652 -
52091 -73760 -
43227 63245 -
53456 99240 +
45978 92324 -
81065 -46262 -
57153 -37968 -
5445 -70162 +
75909 64408 +
67330 -25949 -
29198 49498 +
65411 -1166 +
91917 -52699 -
69712 80363 -
58149 1296 -
12500 -65505 -
83428 -27372 +
47841 -51457 -
79337 -20117 +
21072 70551 +
73137 -57309 -
77211 81536 +
41574 -9515 +
24920 53453 -
78423 53563 +
29570 -8106 +
40863 -40466 -
35382 -89238 -
16639 29713 +
56715 -48908 -
23309 -83750 -
53934 -25998 -
13810 -57863 -
88701 89226 +
55075 -3985 +
95064 30455 -
32446 -39498 -
86280 29637 +
20125 16178 -
74052 -23590 -
57754 63096 -
24217 70619 -
42512 22181 +
42026 -34454 +
41790 45587 +
76126 90757 -
63261 -29901 +
92279 21329 +
15445 -84987 -
86564 -68303 +
52794 44848 -
90465 13085 +
292 -26008 +
84558 29441 +
62795 9323 -
93353 28667 +
29556 -63392 +
79127 -35767 -
31468 -4683 -
30012 -86096 -
30478 -71458 +
2361 73539 +
86479 50166 +
90867 29765 +
21537 72391 -
19135 -15734 -
67448 -86825 +
16470 6535 -
7973 55105 -
92944 -97967 -
15452 46409 +
21679 1964 -
14965 26987 -
16787 82052 +
20545 -54413 -
76208 50801 -
39798 -11255 -
32798 29567 +
50478 57457 -
9067 -62231 -
71494 -3357 -
6210 595
5964 32698 +
4981 -6246 +
1085 90621 -
1361 71135 +
3615 -52484 +
5926 -10423 +
1789 61229 -
1354 61014 +
5153 -11056 -
4726 14307 +
5869 -19256 +
4671 -8402 +
3360 -95294 +
515 29280 -
3259 -78410 +
1405 23465 -
5279 -38989 +
471 -38100 +
5047 -99039 +
2177 47894 +
6079 -10045 +
435 78898 +
5913 -72036 +
4714 32392 +
3159 -9628 -
2250 99254 +
2086 22890 +
1941 89013 -
859 40369 +
3208 -23607 +
6077 -44370 -
4522 53149 -
3924 56570 -
3854 -13473 -
370 -1063 -
1238 -6172 +
242 -25173 -
2351 -62159 -
5523 -13173 +
160 34978 -
2754 -34744 -
4402 -26295 -
1950 -12408 -
494 -33578 +
4169 -68737 -
1029 -5127 +
4122 84834 -
270 65655 +
3022 -3107 -
5997 51953 +
2292 59617 -
6001 71525 +
4475 -27117 -
2343 99912 -
4823 -80152 -
5173 98590 +
3551 29066 -
4084 -75665 -
4189 -7543 +
6179 -9780 -
751 87690 +
5947 -78840 -
4066 71364 -
5297 10179 -
1516 45521 +
4289 -93675 -
883 7489 -
550 -90224 +
4368 24164 -
2073 81617 -
2387 94142 +
2005 -94491 -
1934 -8374 -
2293 39190 -
4024 -63729 -
2395 -14528 -
5318 -57093 +
4398 -7057 -
3515 -55282 +
3963 9353 +
2328 60337 +
4358 -44548 +
4977 97201 -
2810 -18718 +
1907 -50992 +
1704 45433 +
4906 -18575 -
4248 35371 -
4343 10824 -
3302 87772 -
3981 -28749 -
3598 63901 -
1657 -79418 +
2854 3279 -
3890 34063 +
3248 -2871 +
5469 -52023 -
1106 -20102 -
1051 -23406 +
3331 2632 +
1681 72020 -
5661 34849 -
5641 64909 +
406 -51808 +
3511 33158 -
3973 -12888 +
2129 -31776 +
1235 -94396 +
3426 17635 -
1402 -61933 +
6199 -23720 +
4674 -80386 -
3901 64018 +
739 13600 +
1334 -14360 -
730 73158 +
1528 -45160 +
4409 -86628 +
3147 52675 -
2267 44101 -
2520 23347 -
3867 59302 +
3326 22025 +
5611 17353 -
3282 -3884 +
5102 81855 -
1926 -77430 +
2743 69814 -
379 -63045 +
2160 85869 +
3912 -70010 -
793 -99119 +
4441 -21129 -
3687 -70344 +
5041 -53511 +
1355 -68734 +
4093 -73149 +
5761 -79123 -
3427 59760 +
2186 -95418 -
2892 37785 -
4643 -52733 -
3179 25802 -
2234 -2775 -
689 26917 -
5873 -14403 -
1430 58740 -
4872 -21046 -
445 8315 -
3060 52248 +
2098 -87362 +
5958 -39609 +
3102 -13751 +
2654 11643 +
5887 -48442 -
1818 96224 -
3224 44505 -
4412 68672 +
2815 -34571 +
3901 -6957 -
712 8092 +
5727 -54514 +
2299 9437 +
3628 -11133 +
184 80183 -
2823 54456 -
4900 70449 -
1729 77782 +
219 59033 -
3959 98127 +
788 -93305 +
4666 -22669 -
3021 -26711 -
6163 73272 -
5248 57148 +
2199 70119 +
2066 -4503 +
5898 42220 -
3995 64791 -
4575 46924 -
2160 89584 +
1691 15338 +
5288 71894 -
5907 70894 -
97 -26498 +
547 15462 +
6038 55713 -
1248 -20431 -
1114 -38519 -
4557 -44918 -
5835 15445 +
401 -95099 +
4408 -28876 -
5871 -74108 +
1905 70602 +
1233 58768 +
3860 27105 +
4775 93185 -
6047 -15387 -
3664 45900 -
1062 -92414 +
1048 -11824 +
3384 -90090 +
3451 49029 +
3580 18082 -
6051 -48376 +
1365 30855 -
1133 12032 -
2438 26537 -
3297 83724 -
3322 -4452 +
1541 -28478 +
3291 -9346 -
1649 -94156 -
5614 -4007 +
3818 -4067 +
4518 96977 +
2153 -3623 +
6193 86647 +
3109 16019 -
4966 -82993 +
5485 -41610 -
2157 32954 +
4166 79483 +
6030 16211 -
2028 57324 -
1338 -31072 +
4956 57229 -
4253 54276 -
3697 -58905 -
1064 -99576 -
5963 72308 -
6019 -4534 +
5669 -21687 +
3534 68191 +
4024 85011 +
1857 -75722 +
9 -48647 +
1324 65846 +
4800 12594 -
4213 -20329 +
1408 18389 -
4511 8801 +
1497 12875 +
4850 14280 +
3106 46889 +
1404 16590 -
4107 46258 -
3051 -29616 +
5821 -88677 -
4808 40221 +
560 -71005 -
6156 10990 +
6044 -48262 +
3018 -62510 -
5057 33823 +
4690 -94183 +
5027 -75494 -
6172 87461 -
3932 55663 -
4869 -42745 +
2419 81604 -
1386 -41353 +
2960 63471 -
1637 53853 -
4214 13712 +
5906 -43576 +
5724 29622 +
5683 -44009 -
2173 73784 -
763 -89606 -
1158 -48089 -
6051 61947 -
5173 -92130 -
3576 94554 -
4700 -81855 -
4951 -63690 +
4705 58740 -
3591 90010 +
5754 -26450 +
1327 -42383 +
1245 90510 -
3953 -95062 -
2074 -81116 +
3361 -30068 +
4510 5459 +
1775 -85788 -
3128 -7599 -
2085 64636 +
2914 -30 -
3837 9279 +
3120 -64615 +
1615 -4482 +
2808 -82375 -
3543 -46851 +
1190 -52151 +
5696 -10757 -
1498 -62215 +
5211 92735 -
238 -5559 +
802 -57385 +
5283 99766 -
4521 -49838 -
2450 -87428 -
4904 -54312 +
4742 69020 +
5844 -54175 -
383 20940 +
2983 -94456 -
1666 51748 -
3755 66603 -
1808 -90251 -
983 -34943 +
3452 -16122 +
3813 15081 +
3414 -77128 -
3877 26558 -
2518 20748 +
6167 -16791 +
3347 23634 -
3876 -1774 +
5498 -76129 +
5883 -20923 -
4246 -56984 +
3513 -36123 +
4567 4663 +
2325 48064 -
2849 -39237 -
4681 -68617 -
1007 16963 -
337 98813 +
5560 4784 -
1557 -28443 -
5442 68563 +
3511 52752 +
3743 40474 -
5353 83651 +
6083 -11030 -
4195 -64829 +
1614 -72051 -
2963 -43990 +
1650 45428 -
4125 33374 -
2025 50922 +
1401 12468 -
3469 9502 +
5856 49068 +
4806 80733 +
1814 -93752 +
1091 44047 -
4859 65282 -
4591 73540 -
2552 40600 +
5659 71043 -
3219 -59969 -
2663 -39990 +
2510 81860 +
5162 -15824 -
3620 36380 +
1179 16171 +
4534 -87578 -
4432 -24889 -
1845 -90688 +
3875 -91688 +
2980 -83891 +
1671 16701 +
3492 8762 +
3203 -89319 +
6130 -58806 +
3523 -44710 +
5491 89378 -
4914 -68122 -
3722 23838 -
1033 30788 +
4328 -43302 -
4787 40867 -
69 70100 -
1511 73961 +
2295 -39214 +
4691 -39367 +
2124 58629 -
2475 -74789 +
1030 60193 -
4462 40115 +
5457 -71922 +
2725 52400 +
5219 45899 -
4977 -26860 -
3319 36527 +
5623 -37847 -
5768 10215 -
2785 -87740 +
2223 99819 +
2864 41424 +
5749 98094 -
1511 15123 +
1523 -38340 -
2487 2758 +
3114 40751 +
282 -15304 +
6109 8373 -
7 992 +
4090 52662 +
5614 59630 +
459 -37290 +
5807 -69921 +
261 -53521 +
5187 -45539 +
1931 -39205 -
3835 -8719 -
4525 12797 +
6182 -80821 -
5190 -43270 -
1597 69740 -
3775 -90557 +
1971 76121 +
1215 -8257 +
2645 -41699 +
1633 93723 -
3242 51450 -
3669 -70647 -
1545 -76072 +
5046 -91716 +
6147 45997 -
1980 86081 -
3084 28672 -
1651 -45489 -
1192 75324 +
4076 3853 -
2195 -3849 -
706 -22792 -
3710 -15444 -
13 -28980 +
2938 23102 +
1302 -7975 -
1253 63648 +
3090 76127 +
1975 -39060 -
758 58460 +
3315 96429 -
4363 77005 -
1297 -91379 -
4396 18175 +
725 39263 -
3607 -58369 -
2446 -68563 -
1821 -71986 +
2624 79548 +
3367 1666 +
4551 82122 +
3846 23197 -
225 18684 +
3726 36464 +
255 -79473 +
2926 32852 +
1082 15151 +
1725 81127 +
798 35678 -
715 -24677 +
4206 -58917 -
5513 25612 +
2363 -40208 -
5395 64293 +
2571 -1669 -
2942 48525 -
2125 87985 +
5753 83526 +
5778 -62660 +
5965 48422 -
4195 -19860 -
3903 -81063 +
84 -84766 +
132 86698 +
2060 2073 -
4676 25039 +
1395 56995 +
5469 -60288 +
969 90832 +
4477 -58966 +
4920 37499 +
2585 -32766 -
1700 -98312 +
1743 -15028 +
2143 -90717 -
2305 37098 +
2520 63742 -
4366 20058 +
1213 -51140 -
1754 -82516 -
2518 -22700 -
2946 -11176 +
4304 34001 +
544 78316 +
6133 75249 +
3678 77920 +
447 3414 -
3745 -58831 +
1187 4607 +
3033 2474 +
2342 -54788 +
5952 56587 +
2609 -23523 -
214 20468 +
4545 9585 -
5009 12090 +
3243 -90658 +
4914 -29552 +
1490 67151 +
3651 -61061 +
479 -99004 -
2156 53566 +
2650 23217 -
6169 -63741 -
3558 47764 -
1486 -51081 -
5760 35595 +
3296 68661 +
2113 72462 -
4619 30788 +
4047 82857 -
4731 -70797 -
5652 36666 +
681 -87111 +
4457 -36007 -
921 44999 -
2625 -59640 +
1340 2979 -
5164 -80674 -
5725 -61988 +
1226 93420 +
798 -43172 -
1660 39427 +
6152 43767 +
641 44948 +
2663 83527 -
2076 10278 +
5655 -69786 -
3646 -11959 +
2041 -8876 -
622 28225 -
3000 -59520 -
4700 -13789 -
3889 90596 -
1111 49774 -
3647 44032 +
3002 -40672 -
5196 52856 -
6048 93667 -
1081 10631 +
2206 99850 +
1803 94927 -
2324 67748 -
4115 -120 -
3507 68228 -
1747 -49036 -
5159 17629 -
780 -20232 +
22 -73308 +
442 -61424 -
5697 56061 +
3699 -71771 +
3952 -46159 +
5601 60820 -
2440 21274 -
3117 -74012 -
1243 -91215 +
5071 -7086 +
1431 81461 -
71 -4268 -
3492 -70700 +
947 -66380 -
5945 -19841 +
3508 -65932 +
1891 -73975 -
5153 98319 +
1151 -37300 -
2128 -75452 -
3419 65763 +
5216 40295 +
1762 7276 +
3570 -63412 +
2267 64576 -
2249 -47482 +
81 20722 -
4587 -74513 +
5350 -78616 -
899 87678 -
4262 76035 -
682 -10792 +
4673 -4067 -
5165 37319 +
2555 4469 +
5830 -72192 +
3427 -76630 -
4272 -79871 -
24595 78
17317 -99937 +
10840 -60982 -
4020 2991 +
15005 38590 -
7688 -30479 +
6804 23426 +
14609 -13730 +
5461 -76018 -
6196 82064 +
23344 67056 +
7685 39232 +
22446 27476 +
6150 -75417 -
14867 23475 +
5863 25847 +
20357 -28717 -
6587 -27273 -
23729 39928 +
5880 62635 -
6366 34537 -
8028 55175 -
4400 74336 +
6970 65639 -
15859 -24158 +
5022 99239 +
11679 -65899 -
4755 -87265 +
15029 -16949 -
9822 -74073 -
5659 86776 +
16859 -72363 -
1339 99296 +
13151 15741 +
3928 18315 +
11169 -66149 +
7381 -40396 +
5845 44257 -
7864 -98218 -
13847 42045 +
23990 -14518 +
8389 29409 -
14775 -11236 +
10304 55379 -
15760 -93743 -
4708 9079 +
14558 35841 -
11147 11122 +
8933 -6559 +
6725 44807 +
21394 46336 -
14567 41945 -
13519 -42997 -
1713 -44558 +
24581 80401 +
9657 -57841 +
14436 -54440 +
7120 4191 +
21815 -75442 -
12883 -81499 -
12066 60401 +
5030 -78706 -
9495 94703 +
24046 52790 +
8310 -97091 -
18170 -10932 -
2524 83728 -
22250 7328 -
9720 -66820 +
3281 27280 +
7438 -52828 +
18994 -18323 +
21732 -77447 -
7632 32467 -
2335 93513 -
5258 -8969 -
8797 88834 -
6871 6439 +
10128 17059 -
90941 218
34463 28492 +
61976 -14884 +
2110 69566 -
50386 -75059 -
59109 81132 +
80099 48699 -
50643 98574 +
47680 50213 +
70121 -44582 +
30596 82160 +
52717 58008 +
11648 -75248 +
78808 86393 +
3656 39682 -
85478 -42938 -
32183 60465 +
87259 -95432 -
63692 74225 -
49916 31068 -
29953 -27343 +
63175 -61101 -
45812 26463 +
36976 60549 -
10596 -51536 -
81885 -66747 -
46763 -55632 -
79661 68256 -
22345 19243 +
28563 -76223 -
20589 -34689 +
35692 2933 -
39005 5756 +
44694 33375 -
39550 86755 -
77720 -98356 +
8863 18061 +
47601 34922 +
39719 -31275 +
12276 99338 +
32760 -16734 -
53113 -84638 +
51418 -95359 -
8802 21292 +
81734 34707 -
80860 60912 +
90921 -4920 -
60698 25410 +
29136 -91767 +
59167 -17964 -
75957 32441 +
10942 -36947 +
22378 -82835 +
28264 -40909 +
50512 -12483 +
53502 -37851 -
28031 -50390 +
42200 -45132 -
17016 17677 -
10776 7544 +
50823 -30148 +
80211 80878 +
34221 66638 +
11736 -71119 +
37012 -34201 -
25642 -34897 +
24979 -89617 +
8950 60167 -
24536 -25304 -
28604 -12362 +
22008 56542 +
52152 76662 -
19330 -78936 +
87990 -4274 +
41363 59033 -
74759 69610 -
83667 -66727 -
5845 69228 -
26856 83994 +
1721 -38539 +
72568 -29263 +
709 -36427 -
3475 -47593 +
21587 63831 +
63318 -81321 +
59305 -77919 -
69797 93630 +
54575 56789 -
13800 17370 -
42037 -61389 -
56570 76903 -
44490 39265 -
43597 -80497 -
62974 76584 +
12670 -74478 +
35508 -73277 +
67796 -10561 -
48531 97240 +
31732 16046 -
81216 95693 +
77122 31320 -
18749 34811 +
25246 -82458 +
17541 -72871 +
21807 -54881 -
47769 7998 +
69554 -17647 +
9356 -91630 +
86239 -80603 +
6694 -16280 -
15003 48 +
75434 -15485 +
25583 76280 -
77905 -60198 +
6173 -62024 -
68041 -98431 +
54516 -85288 +
37241 59329 +
34700 55443 +
29539 -64602 +
48749 -64559 +
23917 -55362 -
34649 -46741 +
58701 68543 -
28384 61616 +
15158 23740 +
51235 14939 +
11395 81733 -
22024 21830 -
24702 -3580 -
47942 -44868 -
86264 -13470 +
2800 -34244 -
66266 -64116 +
48487 94884 -
62818 9218 +
55335 70868 +
70274 84008 +
26988 -9488 +
3794 74360 +
18667 -86584 -
9035 -52030 +
7226 -50872 -
32649 59954 -
61858 95230 +
73985 35437 +
46680 -86632 +
12871 77121 -
15550 11573 +
3902 -64986 +
6318 -31865 -
84605 50848 -
5045 -91224 +
20224 -90114 -
12071 1524 -
84272 -68110 -
61026 -17594 +
18138 10762 -
57881 95349 -
13505 -74495 -
52839 1681 -
89306 -15086 -
55875 -55584 -
83159 86118 -
87047 -71595 +
33377 -84499 +
29254 11008 +
66036 -65888 +
32815 -51216 -
45483 72659 +
34467 13144 +
81379 -86019 -
80549 -70334 -
70672 2636 -
20362 -7180 -
56987 -69932 +
57394 41343 -
67826 -44192 -
86524 23970 -
8983 -58320 -
4276 -16515 -
47016 -62623 -
39171 -66906 -
38317 58907 +
53462 -11233 -
24401 -3331 -
18399 -32869 +
33274 28203 +
67218 -12319 +
42351 -91198 -
41755 -63735 +
2161 -20620 -
42094 -52594 -
18375 -42686 +
3333 62972 +
11777 -4083 -
29631 77972 -
9774 -58883 -
52683 10058 -
86230 -89338 +
1339 -27849 +
63696 -23135 +
35512 -80828 +
57445 -17496 -
47024 -97094 -
22261 -63099 +
22963 60759 +
44506 79275 +
15559 40418 +
87291 76668 -
1822 -58399 +
48904 -92093 +
76168 29315 +
12234 -33563 -
35527 -16137 +
84116 46331 -
7502 29217 +
52764 -16801 +
57139 26234 -
14142 670
7749 -71108 -
3403 -73365 +
1958 -16635 -
13044 45908 -
11734 98992 +
7201 -43334 -
6512 -61960 -
13425 66853 +
3529 -34147 -
7290 -46899 -
10921 14423 +
6657 -72205 +
11298 -31276 -
3534 -6555 +
229 -14719 -
4711 92291 -
2091 90860 +
2210 -91497 -
9020 70241 +
7642 -86811 -
9493 -3299 +
4814 -17955 +
13954 64633 -
13322 4267 -
11195 1967 +
8911 90200 -
1443 -75544 +
1846 1925 -
11786 -17954 -
2789 31671 +
10192 55316 -
1664 69126 +
7035 -76152 -
11593 -31532 -
1588 -90947 -
8756 50161 +
5536 -68633 -
7608 -70236 -
10036 73122 +
3180 12072 -
9900 7043 +
9287 17987 -
9002 78165 -
3025 72597 -
13944 69849 -
11563 -92687 +
66 -18088 -
1060 -57648 -
8432 84454 +
13601 11520 +
2826 -74914 +
6837 42829 -
9132 28198 +
11002 -63615 +
2909 -73556 +
6600 -57286 -
2862 -6691 -
11188 -50900 -
2687 -84409 -
1456 16483 +
13855 -75609 -
9811 -16239 +
462 27886 +
1563 35836 -
8405 46304 -
2725 53104 -
5799 -54871 -
11119 -90834 -
7629 34319 +
14 -63173 +
2556 -82952 +
11887 -58391 +
4541 52240 -
1519 16530 -
1413 -25541 -
8609 30359 -
2611 7627 +
4361 811 -
2444 -41008 +
4003 -45006 +
9061 -11785 -
2346 -88816 -
265 -73151 -
13438 96407 -
10279 -68640 +
12081 -90668 +
2020 98486 -
11095 76920 -
12577 40025 +
12515 -26799 -
1645 5358 -
9472 84198 +
5247 29106 -
2873 -20443 +
10893 -22813 +
14112 95414 -
2737 -69061 +
2903 74723 -
6736 -31391 +
11864 37852 +
9014 82291 +
9180 57235 -
11406 33618 -
9285 -48886 +
6112 24016 -
12909 -72736 -
12311 -34100 +
12405 -15005 +
12970 66722 -
4016 -1683 +
4847 -48986 -
8749 -21879 -
10794 -41725 -
8957 10063 +
11894 79266 -
6087 37953 -
769 -34297 +
4133 -98637 +
3605 1328 -
8949 47792 +
9089 -13073 -
9984 -34694 -
6890 -5942 +
8171 -40701 -
4975 -30428 -
3080 -12207 -
11677 43853 -
10132 -83315 +
9387 81683 +
1466 -3426 +
4791 -11125 +
11540 -60628 +
8052 81333 -
11973 16515 -
5887 68235 -
6618 26166 +
12660 53522 +
11937 94800 -
14064 4423 +
2897 47150 +
4685 63466 -
5398 83566 -
10702 -1890 -
7231 -62842 -
3925 79650 +
11427 30646 +
25 -10262 -
3941 -77731 -
13462 58810 -
11781 51736 -
752 40233 +
567 -60851 +
12256 -83688 -
5116 -5257 -
3594 -92173 +
11054 50618 -
13839 31911 +
706 -1019 +
7390 43345 -
4595 -24253 +
8492 78832 +
6317 -2639 +
6385 -61990 +
11300 84580 -
1108 -98265 +
7830 -30742 -
3229 47729 +
12981 87938 +
3718 78322 +
3979 71396 -
11518 50468 -
11675 -18680 -
4087 44836 -
13492 -16103 +
11087 -57619 -
4998 -16797 -
7123 -42628 -
8504 -30941 -
4821 8835 -
3474 -69094 +
6145 80944 +
3607 -14907 -
11989 43593 -
11737 9296 +
2554 -6403 -
9376 -94570 -
13472 79999 +
7505 -84675 -
9073 62029 +
12093 -79970 -
12108 -77279 +
8901 99636 -
13535 -69124 +
6813 20944 +
12221 -63970 +
9257 -37806 -
11710 -68940 -
13108 12091 +
455 49001 -
13056 -9967 +
8429 77256 +
5290 -8241 -
674 -84767 +
6692 94468 +
8102 73953 -
13213 41934 +
5746 -33686 +
8094 91664 -
10412 60735 +
8083 93592 +
9400 -78759 -
5028 30043 -
5349 6359 +
13200 -38612 -
9634 38029 +
12730 7608 -
2776 -9187 -
1196 77775 -
2260 -64644 -
8930 -9873 -
12128 22756 -
12488 -14944 +
958 787 +
3591 59822 +
11587 -96852 -
9369 -1699 +
6888 -2693 -
3573 22767 +
539 11321 +
2365 -36008 -
1200 84722 +
13593 -44097 +
12019 51128 -
7938 -48181 +
11674 4712 +
8615 -2663 +
12163 49143 -
9861 -38561 +
6394 39914 +
12045 28257 +
7764 50823 +
1750 1152 -
5083 68241 -
4386 -8482 +
1469 -50956 -
11941 90714 -
11366 87693 +
6258 -91542 -
4154 -88165 -
9069 -57215 -
12643 47872 +
6868 20601 -
13787 -64381 +
5206 -67722 +
9874 28342 +
12888 -45523 -
10410 -74580 +
4737 43242 -
818 -77586 +
2436 -60666 +
5081 -891 -
7275 -39694 -
6460 5114 +
1316 18554 -
1142 -47642 -
281 -34100 -
2869 77494 -
12476 64043 +
9532 -30331 -
11683 29518 -
13595 -56787 -
7226 40979 -
4018 63863 -
488 -80835 -
8546 30179 +
2845 37924 -
3967 -32490 +
9324 93510 +
4666 85333 -
1964 -22005 -
10529 48972 -
11709 92243 -
6697 93524 +
9493 -8062 +
11915 75129 -
9338 -29060 -
2419 78339 +
6259 86303 -
1348 -17958 +
12789 -98092 +
12302 -44122 +
7818 -73671 +
5710 60163 -
7623 -76927 +
5959 -76897 +
740 -2895 -
4161 92230 -
11399 99468 -
11212 55053 +
11154 -54943 +
9263 95753 -
2676 61277 +
6193 -61896 -
437 -26725 +
814 -27868 +
6474 83336 +
9894 65756 -
9983 -95058 +
2740 -90107 -
4287 -74797 +
10329 -51508 -
7522 -88609 -
10790 -75814 +
1542 -87755 -
757 91295 -
8711 -22777 -
11399 -22573 +
7154 53670 +
12312 -12 -
12376 -80835 -
7562 -52843 -
8055 77400 +
6526 72966 -
12613 -36113 +
1778 -61480 -
9687 -4176 -
5525 -434 +
13136 32110 -
3561 -48348 -
6256 -24632 -
4877 57072 +
11241 72095 +
10003 91864 +
3394 -386 +
6758 -80847 +
12073 -51037 +
9728 59000 -
204 90660 -
13852 -98563 +
11899 56366 +
9436 -81241 +
10460 69606 +
3027 96327 +
4995 67691 +
1598 -11667 +
12494 37461 +
9658 92458 +
4392 -27250 -
13030 53049 +
13936 20996 +
3038 7065 -
11097 9822 -
1379 97459 +
952 29585 +
8251 73544 +
11090 27226 +
9814 32031 +
417 -76343 +
6077 11385 -
3957 80441 -
11938 48653 -
8094 -42494 +
448 287 +
4982 18449 -
7571 83635 +
13683 -46568 -
3733 -59418 -
12930 75448 -
2064 -9830 -
1807 94058 +
8663 -57508 +
3988 -62523 +
715 -86933 -
9649 84357 +
10363 -78510 +
3979 81594 -
4538 -29978 -
6462 2502 +
8094 84895 +
11776 -26208 -
12547 -55543 +
13922 -85206 +
12897 17179 -
3397 22605 +
5820 -90776 +
10882 15242 +
3263 -4000 -
6860 -39299 +
13373 51566 -
3010 56971 -
313 14824 +
6220 72163 +
10162 2898 +
854 61991 -
11091 92220 +
8701 1428 +
13986 -56083 -
354 96519 -
7450 -21551 -
13235 33517 +
7488 -24058 +
11530 33647 -
7717 97432 -
11416 21146 -
7801 -2658 +
8809 -53007 +
9567 -7950 -
9191 59659 -
12610 -39691 +
11376 -57815 +
2129 89963 -
10870 -98480 +
1925 -23430 -
7300 -19219 +
13493 -10170 -
10142 -36441 +
3375 72242 -
6379 22361 +
3213 11162 -
2424 -92735 -
5155 46464 -
9482 -32466 +
2936 -57185 +
1113 -92116 -
8642 -43248 +
4297 66145 -
320 41281 -
13923 50806 -
11749 7829 +
6775 -41036 -
11807 -60070 +
276 27234 -
11941 -24733 +
8930 -13358 -
13687 97255 -
12453 66193 +
5880 88737 +
9932 28231 -
12765 48729 +
7483 29123 -
7226 84499 +
12218 38482 -
9032 69933 +
2644 49761 +
13750 2353 -
8469 -77611 +
9824 -96367 -
3156 9287 -
9433 69916 +
2018 -37346 -
8480 20739 -
1783 69123 -
7469 -43516 +
8047 7113 +
12350 -78786 +
8570 -45502 -
7042 -20458 +
11419 -33704 +
14138 -59297 +
8337 -46161 -
5474 21008 -
6122 3396 -
6300 -10275 -
5415 -44713 -
7498 -59859 -
4845 44916 -
10802 -70790 -
3824 -21233 +
1343 61120 -
2198 7072 +
2908 -10690 -
8605 90541 +
3235 -5369 +
8947 -97248 +
3348 55113 +
2815 -28192 +
1270 53146 -
7260 9165 +
3530 23159 -
6193 -70802 +
2518 -15402 -
13071 12072 +
10980 74548 -
12076 -18438 -
11658 27495 -
10851 41104 +
