47
501 15
9896 61659 +
35416 -546 -
36065 8461 -
13226 540 +
35400 -37276 -
9716 -52987 +
15011 -37513 -
24198 -63593 +
29261 76231 +
25669 -891 +
18280 -17098 -
27751 -6892 -
7444 -92561 +
12524 41667 -
20040 -77947 +
35267 -53641 +
10027 93988 -
16268 29548 +
35063 -61172 -
25209 17288 +
1725 95199 +
21083 -4529 -
2646 -63288 +
28219 68136 -
8545 24841 +
21531 -72155 +
37096 46376 +
9651 -30439 -
16446 60573 -
12023 67455 -
26557 66683 -
17004 -61659 +
21268 -68831 -
5627 57009 +
12642 -94120 -
5459 79408 -
4435 19315 -
15705 -527 +
32201 -94202 +
14791 54881 -
18804 69888 -
4736 -66806 -
26657 39479 +
26256 92130 +
6732 30347 -
27816 -55661 -
20974 68632 -
30981 -64379 +
26898 648 +
25083 -60613 -
28309 60849 -
25622 -53869 -
17576 1520 +
35919 -34030 +
35315 -44613 -
17731 3992 -
7450 14287 +
104 -11338 +
2935 -72738 -
32103 47982 +
12595 8058 +
5689 -69360 +
17517 95705 -
26413 30552 +
28403 -24723 +
27583 68659 -
27960 1695 +
2718 77396 +
25435 41682 -
23920 34432 +
24752 -69641 +
27411 78500 +
10381 -67300 -
17491 45530 -
15938 51644 +
13441 -70649 +
33644 -3177 +
4569 -47802 -
22618 -30804 -
17936 -15863 -
3351 -20332 -
28337 -92455 -
19625 -76110 +
26458 -84205 +
27972 8243 -
2140 91607 +
14493 -57937 -
863 -9716 -
10372 -16315 -
29460 -90991 -
35395 61766 -
26932 1673 +
8161 96121 -
1941 -45720 +
20629 56838 -
12708 -55767 -
32072 -24055 +
12325 25436 +
22997 -77926 +
31383 -49446 +
7087 -10071 -
26241 50532 -
25035 6601 -
32993 -91742 -
36953 -25773 -
13396 11310 -
14183 -5786 -
37538 5906 +
32264 82685 -
11592 36364 +
21798 -78611 +
15683 89882 +
24021 38272 -
28681 89191 +
15852 -40732 +
1777 15330 +
20314 50455 -
30361 -86795 +
35051 64152 +
24090 -85961 +
28738 58300 +
998 69389 -
6683 34683 -
13913 -88283 +
3191 91651 -
12022 -55960 +
12400 49604 -
30036 95068 +
562 98999 -
21750 -82154 -
21349 48597 -
25020 -71189 +
11058 77945 +
5240 71490 +
36528 -12293 -
12422 76987 -
36084 57807 -
37085 43394 +
15219 98699 -
31357 8336 +
35278 67019 +
16695 89166 -
15600 88015 +
30633 78492 -
5704 -34509 -
30474 -92878 +
35783 -19484 +
32631 85251 -
20213 -21873 +
15867 -91075 -
24322 34114 +
180 -48829 +
25348 23716 +
26705 -71971 +
9677 -54959 +
18903 -13210 -
2538 83681 -
14843 -92149 +
21213 21743 -
28908 -46037 +
6865 88816 -
28907 15419 -
27306 -89795 +
26315 -52097 +
23929 830 +
2351 17496 +
3292 33644 +
16485 -72808 +
24952 91252 +
3908 -95698 -
15537 -29679 +
27436 42161 +
24289 76165 +
30750 278 +
2718 61686 +
18198 -39128 -
33493 -68928 -
7325 14316 +
26003 78580 -
1300 -61257 +
13837 -81350 +
37244 -46684 +
22740 -41265 +
28863 -79239 +
34692 -95705 +
1762 79256 +
21085 -21876 +
18351 -69234 +
26167 87001 +
5106 -64850 +
15732 61357 +
20802 26892 -
23948 7022 +
27365 -77579 -
15352 -4252 +
19288 37020 -
16283 -25765 +
32005 48637 -
36564 -40200 +
12297 88002 +
9155 50393 -
4101 6289 -
28287 85099 -
2199 -38687 -
33816 -83464 -
34659 98226 +
10435 -59283 +
29582 -57167 +
22972 90736 -
13425 -57867 -
26236 11230 -
15794 65382 -
3418 87345 +
23044 -33765 -
12300 43650 -
25827 56411 +
9387 84982 +
25565 69917 +
25890 -63414 -
7963 -40064 +
1351 62430 +
23010 -2329 -
7457 70185 +
3220 16704 +
35184 -74999 +
6618 52447 +
11115 2710 -
24333 11216 +
32874 82414 +
11214 -80704 -
15791 -65690 -
33456 -41333 +
16313 -98629 +
8356 -93629 -
599 -73440 +
18138 -50963 +
23965 -49812 +
25166 22532 +
2066 114 -
2944 96230 -
13984 -81374 -
16118 -99953 -
11441 -45304 -
20558 10647 -
23219 85532 +
27970 65453 -
35770 54893 -
29687 -32401 -
10206 -16563 +
28900 -16722 +
24988 -80631 +
13782 -80391 -
22743 -86191 -
15370 81504 -
23627 11914 +
9777 92676 +
17773 -16855 -
26724 -48329 +
21165 -3487 +
213 -58464 -
16749 26942 +
29832 76638 +
31959 46626 -
24554 -37866 +
25217 -75821 +
1196 -57515 -
35496 20687 +
6763 90892 +
1889 25686 +
28150 -76737 -
36808 64680 -
8294 -80197 -
6660 90033 +
11761 -8033 -
3961 41720 -
26537 22707 +
37157 39815 +
14937 87440 -
10476 54773 -
12251 10087 +
7371 81432 -
24717 89458 -
32153 -24366 +
3742 -33744 -
35333 -28336 +
20869 -90955 +
20991 -27224 +
30153 81791 +
21753 46949 +
3696 86939 +
19280 -11717 +
18842 39722 +
7268 74354 +
29557 -29003 +
16281 -7606 -
5882 -75398 -
9055 -79311 -
34692 29486 +
16596 69005 +
10382 63040 +
28021 -69382 -
4202 37181 +
26753 62598 +
27741 -73911 -
29275 -11203 +
8936 77830 +
25868 -69365 -
8876 -7529 -
18678 -53311 +
34643 -74926 +
13890 32221 -
27859 75214 -
3688 87378 +
8088 -43529 +
21827 52423 +
27525 -1099 +
413 -7224 +
6583 42614 +
33920 55488 -
11377 -10572 +
36857 -75976 +
24584 -25675 +
34005 -97420 +
15335 -12455 -
36776 315 +
901 -51386 -
5999 55022 -
19003 10040 +
32302 -85720 -
26217 -65038 -
34012 -82069 +
18953 -11205 +
4781 -35459 +
16144 12324 -
3283 11726 -
15720 -29027 -
22291 -3572 +
34194 67658 +
25297 58345 +
33128 -412 +
12578 59293 -
21128 -84836 -
20671 -48006 +
6291 -17425 +
31726 49492 +
7847 -72654 -
2721 14653 +
22552 -1461 +
33867 4080 +
36990 8374 +
10791 90795 -
24033 92063 -
8854 -20479 -
8372 -17157 -
15471 91033 +
16594 16451 -
27889 -44293 -
7754 -34919 -
21149 -4626 -
18024 30584 +
35605 37181 +
14559 95229 +
18396 -19307 +
16576 -65951 +
21533 63739 +
23055 -78054 -
9937 -73673 +
10692 79152 -
22519 70098 +
19769 53390 -
14434 -33914 +
36663 56436 +
31271 32210 -
33061 53729 -
29982 4596 -
36095 78671 -
15318 -89883 -
6344 -10869 +
15491 73812 -
29342 -4125 -
17401 35148 +
18281 98950 -
9306 29818 +
15068 -63960 +
37186 -18484 +
28519 40549 +
14467 -57210 +
45 -42684 +
10323 -14973 -
19796 10266 -
24560 35744 +
34202 9841 -
21322 98127 +
13483 -18798 -
4356 -85178 +
5221 -20752 -
34924 -81459 +
21837 -94744 +
28791 29014 +
36600 13819 +
28070 35959 +
3949 19319 +
10572 49125 -
5419 23813 +
10170 -28275 -
20384 -54669 -
35560 46364 -
12056 95445 -
14072 -59257 +
28662 57262 +
29940 68539 +
35748 -21251 +
16348 -47975 +
32838 24444 +
23528 70960 -
233 -75005 +
1372 73196 -
36163 6869 +
7546 23977 +
30242 -20773 +
30065 -82628 +
1569 -2906 +
1441 -17117 +
29713 89431 +
17439 -38418 +
24710 -23214 -
20366 60143 +
31931 -75954 -
18814 -69282 +
5017 34305 -
13689 -97050 +
1748 7630 +
15270 99624 -
24282 -51509 +
35838 -98560 -
19275 -61703 +
21518 -40834 -
5271 -12957 -
470 -36713 -
37514 -8657 -
18149 37315 +
20110 -15895 -
7928 -78925 -
27750 54145 -
34218 37847 +
33874 -69504 +
13600 -60659 +
11207 -84146 -
3878 -56137 -
35331 -29920 -
7893 36699 +
19690 69051 -
12303 -50064 +
16398 -42514 -
12714 83547 +
17541 -65766 +
22122 -6266 -
20138 13877 +
19465 39056 +
1893 73726 -
34145 -2173 -
29353 92771 +
36667 29850 +
37389 -34609 +
26256 -97327 -
9179 -4003 +
27046 5242 +
1249 26150 -
33862 74833 +
26999 31719 +
4620 68670 -
36675 81436 -
16129 32831 -
764 -32869 +
11636 -26038 +
5336 -45040 +
11928 33883 +
37460 92476 +
19580 98693 +
33084 81626 +
23488 27932 -
26435 56557 +
34936 25390 +
4388 -82297 +
13024 -57881 +
7942 10274 +
12266 87077 -
28389 -48575 -
28651 -6480 -
2451 -85537 +
24603 64790 +
9663 -39841 -
16014 63520 +
17948 -41491 +
2788 51048 +
13657 -42023 +
11415 4924 -
34437 43367 +
35127 68563 -
8978 -85036 +
31911 -65016 +
37290 -1843 -
37174 -5391 -
28962 -23878 +
20972 15227 -
29285 14484 -
31156 -89886 -
27668 64035 -
36614 -22727 -
18555 84729 -
1122 -24587 -
30398 79331 -
11429 81539 +
883 -73793 -
15734 22422 -
8429 4838 -
26872 -93855 +
36552 71086 +
19107 50635 -
27788 23954 +
7151 -97968 +
10797 -44838 +
16669 -64329 +
24205 -22736 +
33409 8360 +
13950 -60040 +
12986 -23019 +
29576 13358 -
28070 17400 +
19876 18961 +
24685 54998 +
32767 -62439 +
20317 30318 +
3791 84514 -
11136 -86796 -
13034 -24464 +
2964 -84408 -
32911 -82380 +
4219 64631 -
19289 80966 -
36206 -34884 +
14147 -82904 +
29836 41806 +
16265 17516 -
8342 59549 -
33192 -98423 +
19695 80381 -
29148 60068 -
29235 -53184 -
16192 50330 -
17807 11838 -
7405 -61398 -
27174 -67354 -
37041 -72948 -
12318 -4056 -
24879 54048 -
22249 64995 +
37525 -34619 +
1684 -81657 -
4719 -21735 -
17941 80492 -
22263 10293 +
14428 -76621 +
26347 -66420 -
16216 -16505 -
34366 -39494 -
20566 30331 -
6585 84057 -
3966 -34941 -
29251 -99002 -
13942 77729 -
19182 -13838 -
516 -97920 -
23777 30971 +
12359 49161 -
22984 89379 +
7386 93163 -
5551 -36635 +
20392 56423 -
14929 -44892 -
29908 -50133 -
32111 9392 -
4684 4101 +
20401 -1046 -
16480 -73799 -
8257 -67559 +
8273 43386 +
18658 55507 +
20002 80003 -
14831 51143 +
36053 95077 -
3620 1361 +
775 -42800 -
36790 27153 +
25946 69919 -
4655 22922 -
34652 -3492 +
8552 50348 +
13129 75942 +
19150 19964 +
18548 61651 -
36653 -56456 -
28547 -47446 -
33265 -55722 +
18980 28385 -
25125 -13135 -
10795 -12957 -
15209 736 -
6504 70236 +
3530 60784 +
14442 25055 +
10444 7393 -
26440 97850 +
4259 31786 +
23473 49181 +
3758 61856 +
15198 21290 +
20065 67065 +
23190 31639 -
33342 85989 +
23544 67614 -
4280 -63844 +
2256 83699 -
26553 -36266 -
19577 38728 +
24764 24681 +
20731 -34243 -
30896 -58692 +
1361 22908 +
8660 -79003 +
37389 -16573 -
10424 17637 +
17606 9909 +
27404 -69172 -
12496 862 -
1000 -33672 +
23065 17056 -
19408 33793 +
32766 -51841 +
17540 55364 -
33310 95589 +
22826 47591 -
23327 45293 +
22890 -27451 +
20507 -17858 -
16139 92103 -
34827 -43942 +
194 50000 -
12594 -63899 +
14156 -71625 +
24646 63175 +
15785 -47630 -
25214 -69698 +
21989 -53711 +
5764 -42407 +
3135 12455 -
34617 87996 -
15931 2482 +
9839 -60453 -
35449 82694 +
7855 22293 -
20400 -2729 +
9335 -64485 +
3491 20649 +
20008 667 -
5865 578 -
31343 -50702 -
6284 -85560 -
17497 -45203 +
10479 61102 -
12577 1963 -
16834 21943 +
2140 -55944 +
23766 51506 -
23592 -9158 -
33771 -19057 -
3797 -52826 +
3806 -27167 -
22026 62459 +
23867 50593 -
18038 39044 +
10457 87108 +
17370 -29273 +
18880 -52615 +
29935 -25871 -
31793 33063 +
17974 82025 +
7009 -67506 +
24141 64200 -
27905 -57044 +
24498 -61378 -
26142 21208 +
35546 95198 -
14786 -42754 -
2898 -8379 +
33401 39239 -
6276 -46189 +
27030 -53603 +
10625 -83040 -
17837 84427 -
25737 91200 +
16571 -99487 -
1276 -41725 -
159 94437 +
11567 30437 +
7757 -25421 -
4893 43681 +
35604 -75016 +
3938 -73850 -
7503 30044 +
35315 49848 +
32421 70164 -
16937 -75434 +
6604 -56631 -
6365 12599 -
5296 10315 +
35127 25033 +
30946 18067 +
17933 82506 +
2557 -57113 -
16829 92934 +
29920 8742 +
16056 28600 -
33289 32117 -
25506 95659 +
14679 -89623 -
27304 -54365 -
13307 -20996 -
37393 -86370 +
8473 -97116 +
24924 -24372 -
14507 -7892 -
14177 19911 +
83240 567
26927 17142 -
72006 -45241 -
29769 50301 +
16519 54414 -
49180 82674 +
53585 -90691 -
25236 -49279 +
45289 38213 +
47503 -69859 -
44769 62416 -
60867 -68798 -
81813 -77190 -
35663 -20336 -
69663 91003 +
55462 -47725 +
48112 39058 +
76495 95877 +
7871 62774 +
31054 -64262 -
66223 -33538 +
26027 -23490 +
75144 96773 -
82843 -31899 -
19331 -82936 +
63365 51130 -
31154 -14833 -
73917 -39867 +
2725 99482 -
20600 17418 +
31421 62993 -
23865 -82022 -
65316 36092 -
56349 5483 +
25981 6683 +
61819 49626 +
60433 -45560 -
51242 -88604 -
76489 -99545 -
10237 38265 +
43263 -73037 +
62257 32157 -
7236 48928 +
35328 74064 -
73159 27705 +
7628 -732 -
18563 40030 -
66972 91217 +
74362 2255 +
11239 78267 -
6750 -93077 +
65266 19805 -
31064 -41372 +
10700 93358 -
42639 23085 +
42538 -84582 +
5098 -12601 -
18361 -90187 +
63068 29755 +
30598 -5784 -
76489 -61766 -
18556 45682 +
56791 -68238 -
330 30523 +
57385 -71621 -
78032 18393 +
6559 4984 -
64598 -59765 +
620 43872 +
9288 -19327 -
30915 -74649 +
7349 -87785 -
8188 -52710 +
14751 -5677 +
45205 78563 -
79649 99737 +
47140 64974 -
856 -67396 -
60916 -20377 +
33960 -72422 +
74110 -99801 -
53309 4239 -
46008 -74200 +
59690 -16818 -
58363 -92990 +
51603 51161 +
1373 54361 -
18091 -51439 +
9602 76015 -
45298 -31402 +
26710 -98598 -
61553 94052 +
53164 -93877 -
66251 90098 -
31540 -98420 +
61244 -21415 -
56442 93506 +
58729 63651 -
22328 85777 -
76189 51359 -
78410 1407 +
77777 51592 +
40938 24641 -
8711 -81851 -
45139 30099 -
52561 89090 -
6202 -34750 +
74568 13054 -
36866 40132 -
67054 48204 -
1184 97634 -
59955 -59736 +
42611 -72560 +
67743 21989 -
72167 70774 -
74689 96636 +
57761 -89420 +
65029 -74083 +
72257 -60329 +
22937 -12549 -
24993 -36009 -
48972 61795 -
51211 -33934 -
19708 -60221 -
23168 -38448 -
38797 -68204 +
72029 78858 -
10977 -36936 -
53797 -24983 +
40519 95586 -
75439 -53822 +
23515 60770 -
35895 32051 +
40733 -42462 +
21403 -30435 -
59490 36318 +
62842 -45036 +
9900 64100 -
41019 42202 +
18469 -30330 +
70545 52998 +
49702 -54467 +
16880 80681 -
47938 71077 +
13369 -4614 +
52827 20463 -
35853 7965 +
64385 -99055 -
8329 55826 +
30529 90808 -
51644 28514 -
40111 37460 +
61221 34254 -
72187 41948 +
73180 -70212 -
67651 16692 +
43166 -79012 -
47443 -8170 +
42158 50551 -
79702 84029 +
13428 1178 +
5528 85073 +
66828 -54415 -
78368 91584 -
42047 -42230 +
51432 -90591 +
18129 -15834 +
4520 -11234 +
32997 92417 +
51656 82303 -
6035 -26942 -
46010 -47648 -
18436 -37154 -
28105 94087 +
15454 59080 -
21814 33557 +
33891 -51224 +
21625 41951 -
69666 19452 +
16629 82164 -
59157 -14611 -
49806 -36183 -
7090 -47847 +
34041 64765 +
26678 -33714 -
67864 16542 -
77234 -58210 -
33934 75412 +
62142 -81906 +
3189 15824 -
31309 -48254 +
54995 73466 -
27388 57969 -
4556 -89327 +
34346 65694 -
59144 67392 -
69734 91464 -
50146 25438 -
53743 -12802 +
58872 56097 +
79175 12768 -
81761 6205 +
14313 56727 +
11981 -5109 -
59794 21374 -
59113 -65690 +
21112 -78175 +
40986 -50704 -
29639 -45737 -
48116 36914 -
48029 25028 -
74115 55501 -
12249 62327 -
30242 -70176 -
80549 81162 -
82707 23601 -
57629 91765 -
51299 31493 -
37772 -81326 +
22275 -66608 +
12864 56783 -
34200 90518 -
44815 86783 +
68765 -86891 +
10360 65250 -
80928 -82313 -
47988 10585 +
71768 63837 -
39629 29107 +
82174 -47895 -
45251 72487 -
772 59271 +
79291 33 -
30580 72319 -
49771 -39436 +
33853 -17287 +
76511 28021 -
66973 36810 +
65268 -65085 -
27580 -19876 -
15936 -96655 -
64070 91910 +
23979 -95259 -
67422 -39831 +
51882 -30243 -
63406 -50486 -
66852 -44223 -
12875 80400 -
13000 -39604 +
74114 -73981 -
24206 83131 +
18715 -69263 -
54851 5952 -
34984 -32392 +
13674 23912 -
67057 -70937 +
49054 -96263 +
32308 70154 +
78303 -86528 +
58200 64626 +
73611 -27838 +
28291 30764 -
34385 -29988 -
82515 -40502 +
12604 -19190 -
17757 -72480 -
67160 -43617 +
42938 33174 +
51917 62349 -
15895 -27640 -
46701 20992 +
30742 42383 +
59404 24602 -
73969 23990 +
30579 -20330 -
32117 -63278 +
64324 -2145 +
2935 -39968 -
44436 -91661 -
50117 29278 +
53923 -65630 +
2436 23744 +
3797 93515 +
23952 96562 -
15181 7340 +
42073 25191 -
18914 79275 -
8922 -63899 -
47432 3136 +
66623 -14948 +
64083 69841 -
68198 -38781 +
5064 64422 -
71672 -92359 +
15268 -77886 -
53293 86165 +
45167 -27067 -
24763 -63712 +
82639 -25899 +
31382 70900 -
23960 62914 +
45605 -58706 -
74211 63830 +
32393 -91345 -
62007 97132 -
56904 49968 +
4987 -79174 +
11069 43485 -
66833 47106 -
15556 80851 +
59335 4673 -
19859 -69209 -
23111 74825 +
81429 92582 +
21906 -93659 -
19098 -44345 +
46040 79116 -
36203 38527 +
28861 60714 +
62489 65967 -
37470 -35092 -
77635 31171 +
28087 595 +
67852 -74799 -
11024 20326 +
81091 27263 +
23341 -53596 -
49678 -36800 +
39789 -74163 +
75180 76437 +
41817 -76183 +
52850 -92547 -
23908 53508 +
70487 -3431 -
61978 -32438 -
27772 99799 -
60593 45884 -
78315 -40095 +
51162 -73397 +
33995 -52929 -
83150 39704 -
75970 48714 -
62230 -83489 +
22565 -33351 -
10531 66424 -
17129 24674 -
73393 -63717 +
61995 -35050 -
62633 99354 -
76431 25173 +
35225 -98542 +
67799 -21820 -
58969 11158 -
77283 28196 +
70416 88358 -
43069 40576 +
17573 27403 +
45722 27832 -
31528 -99870 -
2454 60707 +
20412 87271 -
74128 -33866 -
71607 -38951 +
67083 -63174 +
20187 -23764 +
78202 84228 +
13092 -57496 -
77636 -68305 -
78416 84326 -
52222 -11041 +
69751 60514 -
73383 -72252 -
15779 -41687 -
64540 -76691 +
25449 12437 -
19097 99514 +
70428 37932 +
12992 4714 -
81903 -31307 +
4899 42105 -
9717 -26186 +
11909 -7391 +
40488 -33366 -
79568 10282 +
36086 -32189 -
64239 -81393 -
41129 -56113 -
62351 4251 -
40818 -5843 -
11418 44885 -
33353 94211 -
14386 53399 -
1471 -3737 -
2854 -88104 -
3012 30795 +
4531 28914 +
44348 -66512 +
12299 -20256 +
62838 -83724 -
25212 -34140 -
9570 -59607 -
37137 6658 +
82026 71555 +
46177 -62380 -
21308 58510 -
65057 49594 -
29549 -74512 +
18104 -95479 +
56170 96260 +
48466 54577 +
5517 -36475 +
20111 63382 +
68046 85480 +
4015 771 -
37720 -91605 -
12728 -95803 +
36785 27886 -
10850 6741 -
63641 -45651 -
44232 -59678 -
12296 -10009 +
77141 74363 +
4087 30201 -
67317 -42393 -
14640 -89891 -
9503 -15975 -
33408 11899 +
45049 -44483 -
43450 61492 -
31032 30012 -
53524 -90900 -
31738 -95381 +
69682 95707 +
53727 40706 -
71915 34646 -
16799 55845 +
43558 87322 -
72686 -28779 -
5446 -21395 -
81599 26439 -
58175 -79572 +
4886 64493 +
15732 4407 -
67170 -14375 +
50234 74785 -
48313 -45995 -
45150 -15874 -
46741 24537 +
64047 16488 -
33111 -32317 +
8105 -34762 -
291 8139 -
39658 49376 -
73366 31497 -
52928 58944 -
10693 27874 +
46400 -82122 +
66686 111 -
12514 -73088 -
54358 -34883 +
37801 -82156 -
71743 77061 +
79936 98424 +
46773 -71810 +
35111 -91552 -
47202 -60239 +
53758 -6456 -
50393 -50130 -
7389 -9579 +
10209 -93698 +
58891 -43962 -
24796 26820 -
56561 23968 +
82398 58913 +
37139 -54156 -
62343 -71484 +
6991 89833 -
59747 -95472 +
45804 -30137 -
31928 -3808 +
71621 13036 -
63789 35022 -
57450 -419 +
2205 -87628 -
33718 -726 -
35712 -31805 +
49766 66228 -
12327 50170 +
10660 77682 -
46391 19811 -
1739 -54368 -
74541 81914 -
47519 23234 +
32712 -31699 +
15540 -29442 -
38466 49333 -
46652 97589 -
42064 92854 -
25628 -8931 +
28184 -62778 -
61549 7283 +
1314 79411 -
68489 23355 -
12366 87281 +
58088 -49115 +
76874 -75601 +
24527 73253 -
33358 -63986 +
14219 11320 -
45464 76954 -
59993 40416 -
11232 -23367 -
67712 -30705 -
76391 90048 -
42721 -69698 -
43855 41347 -
35294 34037 +
11620 -42475 +
28369 42549 +
9666 -47242 -
12805 -94848 -
1572 -30488 +
1483 -68699 -
57141 31474 -
42539 60506 +
18847 -22569 +
80414 -50497 +
21091 -56143 -
15869 181 -
50956 -3374 -
50732 -25494 +
8734 34008 +
6236 67060 +
23260 66868 -
38364 -15356 +
8794 13167 -
77632 18854 +
996 -81514 +
23159 45113 +
34124 24991 -
78447 27991 +
82933 95321 -
30187 77333 +
45022 -99047 -
77816 4400 +
79818 96002 +
48897 -84153 +
62320 1541 +
42773 -37583 +
856 76875 -
9626 -63775 -
27034 -35491 -
78303 -16975 -
21878 12713 -
60875 -38894 +
56102 25752 -
60364 -55161 -
21863 -29765 +
4880 31345 -
72953 43212 -
40093 -42240 +
53407 -14700 -
9828 76209 +
78972 2435 +
8246 -57929 -
57975 -97782 -
39849 23698 -
21745 -93934 -
34929 132
14656 99334 -
20036 63946 +
1163 54216 -
1242 -46919 +
33868 -19011 -
28502 98793 -
18083 -36624 -
6917 48814 -
33542 -81106 -
12181 -93258 -
32100 -79944 +
9780 -56545 -
7801 -67180 +
16927 -18219 -
2979 -65718 -
16159 15761 -
32755 -21685 +
26201 44868 -
17296 -18971 -
31692 -8474 -
34795 -40080 -
22169 -1867 +
381 -44570 -
6934 40231 -
23714 44752 +
6164 -86679 -
14905 -74498 +
8731 -1585 +
34464 12044 -
1648 17774 -
22140 56970 +
5566 74604 -
31812 36147 -
34604 17669 +
11988 -92452 +
19193 -57221 +
16523 -45432 +
22471 -92208 +
31717 -36381 +
29444 14373 +
7998 92980 -
6732 -16267 +
16090 97668 +
31299 -81360 +
14089 94153 +
20224 11788 +
14161 -71360 -
34059 64975 -
27413 45846 -
8924 36781 +
24658 64274 -
27332 79627 +
30030 -98166 +
25600 91778 -
3722 88543 -
14170 -15228 -
4452 -14305 +
3007 65989 +
8532 73090 -
9715 97144 +
22177 -40595 +
15810 -63696 +
15612 -70287 +
23732 -91529 +
6877 -99178 +
88 40863 +
937 54980 +
10801 -37046 -
18694 52533 +
26505 -41896 -
6291 -39875 -
19698 -93886 +
11975 -17578 -
1534 16356 +
23123 62352 +
9045 -68671 -
29066 -31943 -
29675 -14644 -
10944 -93130 -
28710 -35733 +
32274 67983 -
7133 98719 +
7871 -5560 -
13328 82735 -
4974 -46627 -
13327 -75227 +
16881 -82064 +
11662 28476 -
23659 -91340 -
25228 23224 +
14583 47037 +
2787 -42042 +
33318 -84619 -
12076 7068 +
14551 67004 -
3090 2876 -
28853 57972 +
23933 -65829 -
32886 -1250 +
3037 3756 +
19592 76168 -
6170 80143 -
15891 68460 +
18669 -16287 +
18225 -72171 +
11957 29701 -
11303 -28411 +
32829 -80879 -
7685 27687 -
8626 -18427 -
22940 49972 -
17774 10332 +
18696 -54606 -
22054 -6644 +
23137 8085 +
19964 -169 -
20012 91213 -
25080 2865 +
26848 -81937 -
24719 -67351 +
13676 44967 +
14810 16645 -
2608 -90164 +
26630 -335 -
11824 -49889 +
27544 97187 -
16941 -84718 -
7618 6654 -
27011 93376 +
20600 95137 +
32560 -848 -
3682 83859 -
6251 600
3866 93282 -
1590 -58454 +
5790 -68745 -
4003 -67389 +
994 -33255 -
899 -79804 -
4720 60656 +
3034 33883 +
670 23524 +
723 -69312 +
5229 -22409 -
4297 -90632 -
677 66868 +
5067 42677 +
1635 53393 -
4699 42017 -
4107 67293 +
6207 -98887 -
6243 19260 +
2264 25666 -
3565 -59798 -
488 -65216 +
1740 -47003 -
279 68164 -
2275 45288 +
6052 65120 -
4139 34172 -
1811 68279 -
6080 11205 +
1310 -87712 +
2371 -81886 -
2142 29160 -
5793 -19390 -
1482 87520 -
5717 10662 -
1080 -96280 +
4023 63215 +
5400 99528 +
525 -81156 -
2925 27949 -
1374 5659 -
1087 -3440 +
1523 90986 +
2252 -84285 -
2185 95136 -
5074 -83022 -
2091 -67570 -
5702 -42325 -
4483 41441 -
5712 -74950 +
5198 79048 +
3168 -66875 -
1603 94556 +
6172 20270 -
3804 -75471 +
2418 -19941 +
2307 -60403 -
1904 -76186 -
5532 -17883 -
934 -62715 -
6231 97617 +
184 -34128 -
4551 -57356 -
4849 72268 +
558 26849 +
5693 -30179 -
4559 967 -
1907 95824 -
1130 -70778 -
4845 23840 -
3791 -17053 -
3154 11890 -
1214 63315 +
5107 45967 -
2404 -21123 +
3956 47145 +
2599 -7079 -
5709 94199 -
6188 -82079 -
2281 27035 +
4781 48070 +
1087 -81451 +
5836 41042 -
106 -51263 +
1823 -94170 -
3707 68522 -
5438 4338 +
641 -21779 +
513 -13886 -
2380 59293 +
4706 -67656 -
1614 76577 -
6044 -47777 +
2969 -28347 -
4243 -36019 -
555 65238 +
4833 -83167 +
569 75962 +
5560 -80857 +
1965 -30568 +
1031 94734 +
3942 66407 +
5482 21607 +
396 42986 +
519 -73849 -
2017 112 +
4575 -87617 -
4703 52438 +
1652 -75556 -
140 93305 -
2960 -68817 +
3849 -94931 +
3352 -6630 -
2204 -61835 +
6068 -53955 -
5681 -9435 +
2242 -84566 +
6000 -61035 +
2636 51058 +
5078 -34027 +
6018 -37247 +
4627 -53695 +
1221 74066 -
3510 10955 +
21 -8618 +
5091 84722 +
790 83807 +
1684 -36420 +
5637 1808 -
1331 93571 -
1230 -48796 +
342 -48100 +
1426 86514 +
2997 -72721 +
4154 98854 -
4384 8836 +
3257 -84295 -
2993 -17610 -
5236 -38339 +
4866 -34469 +
5548 -40659 -
5311 -77417 +
3193 98135 +
2939 43280 -
2613 40374 +
1918 -19506 +
2184 -6489 -
4803 56601 -
5261 -86423 +
4380 -47194 -
