49
87197 365
13728 29984 +
2342 -81229 +
8794 87017 +
10918 -61367 -
6778 -17833 -
12657 -55572 -
8643 69976 -
16352 31759 +
16829 -8293 -
2075 98423 +
8910 -18807 -
1300 -57096 +
8744 45303 +
1484 -73842 -
12325 -3778 +
357 21987 -
2531 48940 +
1733 39526 -
1756 -67567 -
6420 1491 +
5221 -66853 +
5699 -83963 +
12409 -17254 +
17253 -86389 +
3091 3448 -
6578 8355 -
14038 -2774 -
352 35003 +
9168 4718 -
6923 -4557 -
8575 17638 +
13785 -1693 -
8308 10839 -
7634 -13448 -
12253 35307 +
4290 93522 -
7929 51150 -
14396 -56551 +
15391 82629 -
7585 58241 +
6037 53190 -
11980 57527 -
13238 98364 +
10157 2360 +
564 49032 -
8991 12760 +
1214 50795 -
10324 -81161 +
1828 28295 +
11191 30376 -
12862 -92230 -
5268 36691 +
15484 -67087 -
15867 -13667 -
16499 -36867 +
8564 -23777 +
6901 34879 -
9202 -16725 +
5753 -10906 -
4522 81554 -
8501 -41139 -
17257 26019 +
13114 38231 +
13005 22768 -
1314 -55246 +
8663 68460 -
1131 41066 -
10753 -3255 +
7476 74404 +
7721 -84299 +
14722 -55671 -
7280 24235 -
16923 5824 +
7199 -4542 -
11822 -28678 -
16782 88939 -
16065 57523 -
5240 -26157 +
13010 78690 -
7528 -33150 -
2512 11373 -
6308 -57104 -
11990 -6623 -
17396 -24497 +
16108 -44364 -
15239 73364 +
10785 15253 -
6368 31878 -
1262 -19407 -
3430 77170 -
7954 30717 -
16558 -97839 +
10189 88612 +
560 41308 -
14393 -83707 +
4710 -16571 -
5679 7170 -
12214 99362 -
7416 -56506 -
6650 -41045 +
11733 -5361 -
8576 -29635 -
141 -90035 -
15570 3918 -
13313 -17593 -
1596 46876 +
14327 94238 -
14126 -64451 -
12022 -73976 -
10278 44050 +
4489 10569 +
1377 90208 -
14823 27823 -
13901 77242 -
8974 -94112 -
6750 81052 +
3212 -91929 +
3140 -57010 +
6432 1346 +
2140 -25353 -
10283 61014 +
13213 33661 +
7391 42479 +
7702 72954 +
1232 -83782 -
15791 -10197 -
3453 -75870 -
5875 2470 +
1867 61688 +
14861 -66879 +
8280 -38882 -
5724 -60335 +
6035 -59591 +
8319 29323 +
4828 75436 +
14013 -4002 -
1056 -38603 +
15484 -57461 +
3634 27389 +
1815 -50476 +
13117 50780 +
13973 87527 -
11783 17204 +
16422 8349 -
3183 20757 +
17346 -46406 +
12665 3368 +
16017 41680 -
1671 4090 +
4258 -24745 -
14602 -56070 -
14859 90645 -
10971 95623 +
464 54656 -
7966 -21342 +
15092 92922 +
8973 97981 +
2993 -2504 +
6747 -23523 +
13368 -12116 +
7940 -60917 +
16126 -48802 +
8878 -56718 -
6996 -19245 +
951 -74825 -
10641 -1043 +
8555 41475 +
15128 55677 +
5360 -11467 -
2629 85112 +
4032 38381 -
3741 -68802 -
9202 4954 +
16686 -10509 -
14303 -20533 -
16393 53248 -
9093 -55734 -
1711 -75917 +
3298 21094 +
1355 40289 -
9312 16108 +
10017 -26006 +
5094 -59070 -
12620 44472 +
16024 45823 +
14727 -98619 +
10043 77803 -
3055 -53051 -
10338 -46779 +
16080 26105 +
10965 47210 -
194 -1949 -
6116 55749 +
7287 33354 +
7463 -96933 +
14320 23640 +
7951 -32006 +
1798 -47493 +
5439 -69110 +
13886 -96641 +
13951 -8526 +
15316 -31503 +
7411 70277 +
13539 55662 -
7720 -40700 +
7076 -9602 -
9517 50636 -
16659 8593 -
7438 -33349 -
8859 7598 +
4260 24884 -
10839 73302 +
2922 -27479 +
4158 -373 -
10267 -99264 -
16052 -19725 -
16439 -81521 -
6848 -36645 -
722 8980 -
12148 -37912 +
2561 65723 +
7235 -3758 -
3690 23731 -
3752 97677 -
8051 -71210 -
1535 -26207 +
5613 26200 -
1562 76598 -
2282 14669 -
2058 67439 +
10194 14510 -
11003 88418 +
3469 -11110 +
377 40916 +
13997 -1572 +
1587 12707 +
2815 -81716 +
7857 3890 -
1588 -55637 -
15595 84157 -
12234 -61168 +
14264 -24360 -
9355 -87951 +
6570 -5393 -
14409 -34032 +
1997 10305 +
15778 83552 +
6423 -80588 +
6383 4679 -
11068 -84445 +
4798 -68392 -
7103 -19301 -
4057 86815 +
4016 53172 -
4202 -8828 +
14546 -67759 +
11418 43087 -
3427 9928 +
2506 -39467 -
7377 13347 -
14273 40447 -
5318 10518 -
4764 96456 -
11107 -96586 +
14518 97541 +
15988 -37379 +
5351 2392 +
13541 -1646 -
12938 92247 -
129 99627 +
4272 -65071 +
67457 981
25308 7725 +
42152 95812 -
50171 76666 -
30438 -24429 -
2425 -56411 -
596 8244 +
4214 35354 +
18226 93550 -
22557 -67646 +
58350 -90295 -
58346 88957 +
7060 46383 -
9909 -5512 +
11873 92818 +
64973 26677 -
53697 51473 +
14594 -15500 +
61161 66957 +
51557 -3327 +
33169 -80607 -
47154 12895 +
33418 11257 +
6659 -2598 +
52326 -70810 +
45114 -98288 -
64960 11745 -
14084 -11561 +
48780 -79954 -
31539 -42590 -
30845 -60528 -
27433 9080 -
24745 40036 -
33023 24092 +
6908 -63310 +
57594 72770 +
17207 49052 +
13948 60756 +
803 -99241 +
41694 23908 -
36736 45073 -
804 93515 -
62308 30441 +
21414 -79784 -
48122 -6378 +
25350 -82885 -
27543 35209 -
44220 -17185 +
64027 -42804 +
8993 37522 -
63 97806 +
1729 -89030 -
61814 88028 -
34898 61180 +
30055 8109 +
49209 -53841 -
28459 73210 -
4344 -18478 +
38710 5817 +
67081 -19701 +
17082 -90171 +
65117 9011 +
28499 -77073 +
14516 -53470 -
42688 -11451 +
4303 -93840 +
25854 1199 -
9949 -65421 -
45282 -63412 -
11491 93393 -
39736 61107 -
17610 -55477 -
60987 -81418 +
5067 -10652 -
31574 15861 +
33154 49062 -
62969 -67544 -
21863 -71714 +
55237 29024 -
23774 -86600 +
53783 42895 -
67079 -65230 +
55443 78163 -
42039 14002 +
56859 19193 +
24168 -43545 -
33632 -11040 -
49698 8664 -
57239 -54046 +
39253 81474 -
2853 71214 +
25620 -38616 +
40750 33836 +
28486 -30047 +
29603 81348 +
48010 -43417 -
10491 -75 +
11704 9268 -
43077 72124 +
9583 22174 +
37280 -35951 +
60097 23200 -
58057 69912 -
34854 17701 +
51338 -51487 -
6662 -68581 +
26589 66525 +
30435 -79715 -
11153 -67909 -
27294 50090 -
39631 -13013 +
50239 -95123 +
45838 21236 +
29995 -8431 +
57575 21823 -
39219 98945 +
30487 -40664 -
15779 30299 +
33856 89828 +
23888 78401 +
615 49582 +
56001 33024 +
2577 30412 -
61827 -94225 +
14 82626 -
29167 -92437 -
55749 -9222 -
35235 25935 -
32733 -67000 -
28757 23892 +
10003 118 +
66091 74019 -
65388 48252 +
12800 -49940 -
2219 -64900 +
36759 -33268 +
8254 87932 +
41463 73087 -
25000 -8098 -
19264 40973 +
39284 -65437 -
6145 78579 -
44676 57804 +
11718 73629 +
23920 -7207 -
1072 -626 -
45459 -89341 -
34027 48443 +
61122 94727 -
53717 -40884 -
3818 35777 +
14788 56142 +
54633 -81965 +
42288 17439 -
31970 15657 +
25775 8037 -
4233 28343 +
32653 -58261 -
48605 93840 +
63997 30976 +
24897 -31693 +
40390 40167 -
2402 -14976 +
51114 24951 +
40019 -15162 +
14041 -70198 +
1644 5526 -
8624 -888 -
19070 -70889 +
25698 44147 +
54495 96551 -
24731 -98570 +
21794 48965 -
5620 43435 -
46716 -18959 +
29688 -27928 +
16720 -27184 -
54994 -12894 +
14272 48824 -
11586 86194 -
25089 -1460 -
2372 -2129 +
23712 42314 -
17252 -51012 -
16761 -14612 -
67303 -35423 -
28745 66040 -
63219 516 +
401 -56420 +
62216 79390 -
5551 10629 -
47950 11557 -
29451 38316 +
24429 37847 +
3097 -30672 -
16575 30376 -
19239 -96464 -
9507 -39887 -
38123 31566 +
21907 -98568 +
52699 -68569 +
37834 -29549 +
1182 -69171 +
43754 -10259 -
60083 44976 -
17245 -41608 +
16334 78804 -
41731 16365 +
62132 -98797 +
31279 -75140 -
28237 51461 -
54556 -28234 +
15767 -21975 -
11699 47858 +
24722 -59825 +
19213 17679 -
48870 -33292 -
44631 -23123 -
18908 55775 +
60866 52425 +
61711 -50814 -
19424 -47281 +
39099 24695 +
19451 -99719 +
50866 -70418 +
5437 -71336 -
27830 56113 -
43312 11496 +
56975 49204 +
62030 26437 +
25966 -11220 -
56761 4437 -
60231 70429 +
28550 20509 -
43043 5946 -
45913 97935 +
40346 24042 -
33193 70660 -
28246 -46999 +
42972 64946 -
29098 10090 +
24178 -40245 +
25179 -96404 -
58784 94377 +
533 68665 +
8434 96573 -
63752 97173 +
65735 -55685 -
44235 7715 +
61141 -13767 +
32063 23832 +
66688 56791 -
4545 -21945 -
31020 -92637 -
29701 -66185 -
9136 -43498 +
10650 -73350 -
11302 6927 -
39006 54043 +
3835 49187 +
30685 -28072 -
18932 34413 +
40897 -86676 +
54378 -89747 -
60874 87947 -
28987 -30959 -
42694 88372 -
46009 -47486 -
63313 -85339 -
12661 -95599 +
52692 -49424 -
59278 -41276 -
62290 78290 +
23046 -41621 +
1115 56857 -
30234 -60892 -
11663 -21894 -
44495 89513 +
55877 45099 -
954 6347 +
13953 -71372 +
60924 2483 +
59321 70347 +
21123 -32150 -
53528 23946 +
67197 25159 -
9605 17863 +
34323 41747 -
54669 -42158 +
59498 80031 -
45723 -18510 -
32696 35174 +
63612 83930 -
4032 57814 +
2361 59512 +
8067 -95248 +
14479 11392 +
46795 -94981 +
2254 84461 -
2415 -65032 -
58191 93 +
38624 66365 -
61277 94273 -
53848 -60965 -
10868 -65278 -
22837 7247 +
6814 -62036 -
49843 63421 -
29566 -26397 -
56592 31625 +
18541 -34301 -
1854 -32610 -
37291 -6114 +
34193 -34190 -
16666 49975 -
34370 83474 +
5736 40354 -
27404 31085 +
28201 33746 -
16851 24503 +
27543 -73459 +
12917 17048 +
30171 -39607 +
26441 69742 +
6060 98046 +
65778 66060 -
57719 -76076 +
28784 -42879 -
29459 -42662 +
67329 64800 +
41299 -86609 +
33091 -57667 -
67185 -53361 -
15690 86872 +
56885 -26454 +
3854 -38025 +
28959 23345 -
19077 80165 -
25718 64629 +
14924 82733 +
11399 -95960 +
59002 40059 -
53498 -35643 +
33589 36137 -
65742 -67806 -
17326 11114 -
49784 -93963 -
50000 43854 -
41169 -92760 +
2343 29357 -
36863 31671 +
9897 12629 -
64076 95742 -
4610 -9902 +
58664 88088 +
59783 58321 +
56836 -29013 -
37547 -36876 -
47129 25338 -
4076 45375 -
67018 -70768 +
52075 -62320 +
12008 -38107 +
440 23313 +
40998 91628 +
35523 52566 +
36104 28448 -
9789 96736 -
28756 93702 +
8826 38704 -
39391 3942 +
29091 62526 +
36874 41857 +
30771 83134 +
9632 13283 -
40514 -31794 +
43222 72470 -
49315 72238 +
49359 39206 -
48420 19053 +
22646 -33320 -
61870 13832 +
53107 92853 -
34258 10082 -
45937 64319 +
17180 19084 +
18731 -51678 +
39697 70579 -
58643 12381 +
33606 44511 +
21884 -38254 -
5004 58239 +
36088 -1713 +
25783 -63863 +
64304 -76062 +
8670 -82721 +
44542 -16946 +
20155 53552 +
1662 91497 -
64931 57266 -
8230 87751 +
17316 -37250 +
7914 70033 -
56476 45331 -
15877 -4724 -
62351 -7292 -
67393 62435 -
45245 -50037 -
32693 79298 -
37993 24026 -
62924 -50831 -
45006 69338 -
39116 -67844 +
58299 17725 +
7578 -82932 +
50478 -96823 +
40537 18136 -
19420 4770 +
10379 21849 +
57959 -75514 +
26616 -80488 +
31158 -26811 +
61755 -58912 -
45133 22027 -
34855 98990 -
39459 98296 +
26878 66447 +
19262 64572 +
6337 7585 -
51154 77564 -
41849 40369 +
41046 -66633 -
22416 -36010 +
18795 87217 -
44240 74637 -
22283 73855 +
19861 63905 +
12959 25073 -
56189 53178 -
51574 -28271 -
39179 34953 +
4861 52160 +
1301 -5385 +
3367 -82799 +
34675 35180 +
41371 -94890 +
2926 81971 -
49782 55048 +
4411 -47157 +
61641 22910 -
59988 43440 +
17093 -73054 -
15819 -89814 -
56498 -22620 +
42807 -39113 -
286 -31248 +
17439 -7045 +
36149 -73744 +
36056 -5554 -
46044 -41807 +
41497 -4051 -
61152 4933 +
3646 -42704 +
56559 80781 +
47024 26324 -
57206 60182 +
58084 -97808 -
23232 60346 -
3826 -24717 -
23182 -3006 +
33415 57517 +
12401 -91043 -
33940 -10728 +
56995 -74760 -
11228 97322 -
52510 -72798 +
33766 16073 +
27123 -70023 -
52411 54869 +
24885 -45572 +
56177 92583 +
15572 96291 -
26040 -84207 -
50434 25128 -
15825 -33102 +
46944 82967 -
16938 498 -
29942 14549 +
63136 -96833 +
50872 46419 +
27267 26188 -
14815 -92538 -
46402 -63241 -
61499 -4816 -
3650 -34981 +
47909 -29039 +
36865 -72080 -
836 3399 -
34958 -85185 +
40648 91047 +
33404 -62604 -
18461 92968 -
24059 -17575 +
54224 28914 +
45059 87225 +
49838 -24049 -
3570 14059 +
24101 -85316 +
44448 -47066 -
66397 -90468 -
17564 74970 +
17447 -30313 +
12105 -22985 +
17870 -53678 +
32133 16770 +
27256 -21340 -
16906 29197 -
50994 -22829 -
23422 -38782 -
18379 20019 -
53589 18445 +
45043 21607 +
34662 -87520 -
26113 80903 +
35328 12364 +
31607 14196 -
2631 -40335 -
6870 -51672 +
37127 -18343 -
12176 26380 +
55252 -26936 -
48198 -66586 -
13369 44256 -
9319 19120 -
46445 -94431 +
4233 23522 +
66447 97917 -
66061 -29758 -
4505 8232 +
14981 70401 -
23933 72006 -
11264 4000 -
42811 6302 -
4738 76712 -
29047 -15304 -
61423 -36922 -
51778 -24675 -
42294 -88328 +
7176 79079 -
36961 -42938 +
39384 75912 +
42821 -73900 +
22535 -67346 +
25233 40777 -
51574 65552 -
43587 -88754 -
53045 71860 +
9213 -46522 +
19138 -86631 +
27469 90993 -
229 -46739 -
9454 45715 +
60562 -61232 +
16644 -53645 +
32935 -92460 -
50336 -60190 +
49514 93718 +
8660 38971 +
44868 -61874 +
46740 -82030 +
57663 -40723 -
7587 32721 +
15971 -83311 +
37073 19284 +
48575 74373 -
168 -18489 -
60534 -63491 -
35294 -42374 +
32434 -59150 -
35116 -69046 +
31151 74328 -
18286 1129 -
67005 -53371 +
24780 -30566 +
11208 57497 -
2439 29605 -
13289 6303 +
22232 -35064 +
36877 25466 -
21218 -44528 +
9406 -49001 +
65645 39092 +
60350 36110 -
44255 -24994 +
2782 66037 -
18889 70696 -
12113 -93750 +
15608 75035 -
20599 833 -
61998 -36809 -
11522 -15336 +
23859 44868 +
39810 94825 +
60706 -76469 -
53413 -43930 -
43 61079 +
61516 -85692 -
3364 17558 +
2670 52484 +
65629 33554 +
3949 72082 +
32244 18683 -
11967 -45533 +
64486 -90970 +
45637 -10363 +
9693 9653 -
50791 -28685 +
6648 -93459 -
55962 42839 +
29830 10024 +
24526 -95483 -
46395 -57839 -
29045 -18463 -
53349 -29166 -
40257 -77601 -
47752 63444 +
1837 94206 +
64024 24793 +
10252 -40398 -
61755 -19296 +
33004 -38181 +
44572 -78836 -
19932 3579 +
50579 -71685 +
32030 67887 +
66706 70693 -
30665 25168 +
24098 -38811 +
2379 -57052 +
62575 -77220 +
64012 -65849 +
17499 70626 +
7520 88150 -
55735 62627 -
39137 -56958 -
1952 -90944 -
14768 -6280 -
61897 -24063 +
61190 86323 +
32970 -78893 -
54453 98001 -
34942 -88505 -
23501 -93663 +
58332 40105 -
37953 -83173 +
24239 11457 -
47692 6993 +
65242 82142 -
31026 18444 -
58890 90500 +
42370 82332 +
1872 -58537 +
32740 4442 +
19275 -82908 -
60099 -88331 +
53097 5669 -
65243 13819 -
36989 -19213 -
48879 75439 -
53475 -80686 +
37317 35479 -
35651 -96466 -
64564 36437 -
25649 11580 -
26191 10910 +
41002 -43695 -
43126 88799 -
51616 502 -
1953 -66319 -
6705 -18684 -
13253 -87407 +
10897 63087 +
22514 -94775 +
10803 -34401 +
12742 -72084 -
10955 47088 -
51635 55972 -
10664 -90375 -
29626 -13167 -
66465 78186 +
27402 3856 -
58664 -33920 -
41760 -28285 -
30989 66982 -
14951 3234 -
46370 -84649 +
3545 75930 -
57037 5688 -
20734 -69488 -
25523 95324 -
32416 40794 +
42949 45576 +
17181 23755 -
192 -78940 +
55404 74680 -
26965 37605 -
21192 13836 -
31620 -61332 -
7827 -3896 +
7215 -5863 +
5406 26376 +
17780 -79478 +
1785 30757 -
59343 -87737 -
28233 -64858 -
51203 51029 +
53068 -78622 -
53131 -34425 +
62873 -10595 -
20146 23652 -
10179 35786 -
15797 -42970 +
41506 -20051 -
8726 95553 +
10650 -1709 -
4624 -39921 +
40325 65578 -
49847 -6853 +
10054 -59528 -
28142 12641 +
21056 90239 -
28966 -18355 +
32207 67136 +
14333 -46285 -
2938 99096 +
12060 27274 +
43413 -61843 -
35304 -7422 +
32554 15698 +
22969 28278 +
9639 20842 -
23650 -33790 -
40599 22842 +
56016 -95841 +
27033 27159 -
58571 53419 -
4394 73320 +
36914 -49471 +
47697 -15771 -
27416 -22161 -
57858 26548 -
39920 61245 -
10113 -93049 +
5012 -1425 -
55241 6838 +
66058 78600 +
47767 87328 -
23781 -82445 +
39740 18564 -
67112 51372 -
59501 -59339 +
57958 -8352 +
57865 24322 -
3196 12332 -
43494 33035 -
51778 -71113 +
566 -55713 -
43407 2270 +
31869 85315 +
9605 3608 +
48266 -9905 -
18069 64820 +
64208 77714 +
45905 33397 -
11725 -96891 -
8737 -42755 +
59613 -23827 +
62624 38893 -
49434 93001 -
21541 -32667 -
32003 10855 +
49857 8914 +
12584 -16761 +
21078 64965 -
45453 61612 +
28481 -16373 -
54994 -31185 -
16834 -31847 +
10566 -86929 +
56926 29125 +
33781 -42663 -
31535 -15249 -
42261 -7903 -
12799 -47472 -
43367 7657 -
17597 4592 -
10689 41390 +
39191 8931 -
12496 -30270 +
14866 -64128 +
53547 67220 +
27428 -85705 -
20036 -61966 +
62219 -42142 -
61395 42210 +
31488 79672 -
19829 -80557 +
13576 -45093 +
28637 63945 +
45055 80446 +
1268 -63233 -
51968 50321 +
12592 -45217 -
56305 68550 -
35032 -52992 -
55919 -26522 +
20984 -72499 +
58301 92241 +
23544 -14873 -
17809 24528 -
62542 -25419 -
10875 79030 +
24642 11056 -
63199 -61892 +
62460 -72981 +
16188 80033 -
47935 -21161 +
49503 -20019 -
51253 40699 -
66679 96686 +
46821 58886 -
50226 -95203 +
21724 -67078 -
46382 -52827 +
46034 87487 +
51055 -76754 +
17257 40295 +
16157 22144 +
12192 61465 +
14295 -59209 +
22911 71281 +
65765 22117 -
17273 84877 -
7350 72847 -
10598 -29884 -
40490 -28487 +
50724 -52136 +
6941 -58036 +
1417 -57156 -
38035 -81043 +
30614 65999 +
52638 -76982 -
9277 67941 -
56662 -86099 -
32871 11717 +
35649 96149 +
54258 7745 -
63684 -477 +
26141 47551 +
46190 -85599 -
28357 10948 +
51809 74797 -
9743 -87741 +
56127 -58390 -
26234 93684 -
9382 41886 +
67082 -64762 +
58168 -59043 -
32407 46234 -
49410 -24063 -
6287 -83887 -
2927 7086 +
32316 58509 +
3321 40456 -
65166 -99342 -
27444 52475 -
56911 15396 -
18053 -41190 -
13487 87114 +
21076 47408 +
20675 71558 -
6904 18283 +
61482 -86643 -
34802 -92618 -
66392 83039 -
15930 -99072 -
23012 48012 -
63595 43052 +
58490 66856 -
40757 -81698 -
10876 -18400 +
55513 61151 +
47970 -73984 -
56827 -24157 +
9914 25731 -
22556 85528 +
49849 -42984 -
3625 -73196 -
55462 41841 +
53642 -63839 -
7595 193 -
56576 -89335 +
2339 -71499 +
21492 -19057 +
38102 51973 +
56003 70900 +
3191 -63096 -
35882 -15890 -
32919 42190 -
30032 -26374 +
16887 27853 -
65493 -87226 +
15687 -22782 +
18692 -31824 +
25715 38439 +
55704 53489 -
12597 -80572 +
42327 -88416 -
41385 7195 +
32757 -60035 -
62691 -86761 -
14418 -55545 -
19112 -91419 +
32865 12985 +
38192 85378 +
63385 -75956 +
43055 46039 +
45392 33132 -
51494 -37077 +
24075 73628 +
36137 53702 +
8557 -98163 +
16082 -76024 -
21507 -90535 -
29104 28859 -
36947 -88488 -
62246 -11234 -
36679 58491 -
355 45368 -
12204 -2308 -
51779 35290 -
41451 72755 -
37068 -79820 +
46348 -89984 -
21087 16979 -
40675 37611 +
55423 95677 +
999 61694 +
18503 86982 +
610 -48846 -
36667 31755 -
9379 -16316 -
9106 -53534 -
38344 -7915 -
34546 76359 +
38715 -64152 +
63500 39365 -
23958 -55062 -
32045 98723 +
31639 18092 +
60302 33257 +
51405 -66770 -
27018 -96054 -
58456 -24056 +
35944 27447 +
59080 -96369 -
7861 1964 -
23852 27532 -
51668 92653 -
15093 27038 -
66188 63844 +
43380 -93736 -
40137 8514 +
13799 -6606 -
60484 60128 -
58776 -30220 +
6178 -79351 +
34397 42716 +
60758 -50668 +
65995 -11266 -
35553 -96951 -
57125 -46025 -
64958 376
32789 -10276 +
21303 5727 +
47261 -70050 -
22918 -76261 +
37321 -51871 -
58464 50995 +
26117 28648 +
133 -91030 -
11163 -52812 +
6314 36707 -
8910 -82078 +
3740 -11591 -
61694 66824 -
50599 -63876 +
33424 -99410 -
39804 2543 -
38319 77481 -
18618 42781 +
16762 -5869 +
28842 10091 -
9965 89321 +
50815 -19982 -
40016 7749 -
52445 47609 -
42284 18709 +
47101 -41315 +
11513 79961 +
55386 -66492 -
20402 43255 -
22371 -9277 -
21392 92166 -
51744 -94908 +
5392 -23207 -
63986 -68793 -
47272 96653 +
45220 -60366 -
63363 -33655 +
5000 -9960 +
38081 -45716 -
17677 -73668 +
42448 5122 -
8041 26093 +
29818 21738 -
35000 64863 +
10550 -56212 +
54518 24675 +
5267 -65135 +
29201 -89355 +
10837 -88313 -
19214 -83212 +
43828 62664 -
32692 -88394 +
42136 49305 +
24585 5600 +
4188 49993 +
58207 36031 -
24698 -88014 +
19918 -44486 -
14601 99733 +
8142 -95827 +
29145 -54195 -
57150 -9761 -
63191 28119 -
33553 -93500 +
32173 -14097 -
19667 47580 -
40651 45234 +
15114 -38502 -
30068 -65410 -
21736 22632 -
44715 -84470 +
37135 -74012 +
45408 62232 +
5919 -60053 +
39754 43219 -
11699 -90110 -
34252 96908 +
45055 73884 +
32701 -30634 -
54394 -48468 -
51462 -55452 -
19390 87463 -
22339 -60953 +
40939 -27013 +
32404 -87358 -
1373 -75459 +
51868 56633 -
16618 22214 +
63215 31720 -
47720 47489 -
33341 38254 +
34131 -47421 -
42532 -48897 +
32376 9784 +
17384 98952 -
24849 -15155 +
54819 57758 +
46000 -34783 -
2250 18516 +
59058 24448 -
29718 73980 -
18517 -82559 -
44622 43150 +
12209 -49802 -
49053 -84474 -
354 88923 +
34766 -47894 -
23736 10438 -
3407 -41189 -
51192 9163 +
32926 47568 +
12485 85412 +
31594 -8412 -
1017 94498 +
19498 11153 +
54983 72894 -
7303 64677 +
9113 2670 +
51135 -59549 -
2555 60844 -
59328 -4595 +
53427 450 +
59955 -65207 +
55125 85455 +
60330 88443 -
13038 -24148 +
3173 -33196 -
27877 43115 -
27359 -59894 +
60710 95132 -
38772 -67173 -
33515 -99387 +
1526 -65907 +
59900 41575 -
53504 -24394 +
57207 -48918 +
50039 -9723 +
51346 71509 -
39918 32626 -
31378 -39216 +
35189 40693 +
63207 -78600 +
17399 -91604 +
3015 2277 -
18937 84955 -
62500 -58559 +
49771 91950 +
38010 -45943 +
49378 -21936 -
25485 -24710 +
24953 -48528 +
43119 43741 -
29454 53716 -
41769 41954 +
25155 78672 -
55156 -68900 +
13550 29954 -
45706 19149 +
22813 -32222 -
13643 36077 -
27913 -20106 +
25650 -66657 -
61755 -94047 -
21496 51181 +
5487 -23779 -
38566 26625 +
64728 21903 +
49781 -81698 -
42453 -63591 +
51234 -12726 -
60994 -75570 -
55920 -23419 +
1604 -18257 -
46576 -20562 +
23871 -30043 +
24381 17706 -
17091 -25280 +
5014 -71089 +
27131 -59837 +
52529 55561 +
239 23203 +
41068 -90314 -
34423 -69897 +
62103 78699 -
61892 -93937 +
30786 83440 +
44328 -95522 -
49575 60167 -
41870 76605 -
56290 6022 -
63300 44792 -
29377 7818 -
46832 -45193 -
18687 -21791 +
47866 -8279 +
45258 76835 +
31414 6617 +
30794 72225 -
58169 -89218 -
15240 47718 +
43129 -19195 +
52254 51083 +
25789 -59372 -
55707 30971 -
16173 -53807 +
38074 8892 +
23968 25710 +
18815 -2184 +
56675 -53229 +
7597 72838 +
58469 -49497 -
38057 -55054 +
3061 63189 +
26589 28706 +
61837 8467 -
27123 -590 -
53123 -34533 -
26297 74162 +
1535 90788 -
18426 -5155 -
27816 7017 +
18470 52682 +
38688 -22331 +
22348 -87038 +
22974 1994 +
25403 14967 -
28354 -2045 +
24492 22612 -
50605 70615 +
54762 -20115 +
7771 -61520 -
10242 -47324 +
34015 51277 +
39520 36458 -
61110 -74889 -
46673 51569 +
57635 25550 +
16944 49053 -
26420 -81027 -
30982 -1824 +
14442 -71703 +
11557 96596 -
12128 68023 +
60515 45528 +
12279 44116 +
4260 -36439 -
11903 -84256 -
52712 -13737 +
47598 2303 -
62522 28407 +
48956 73112 +
59073 66394 +
13107 2700 +
62965 25810 +
10180 92335 +
31598 -74430 -
51627 -75200 -
39995 89 +
47505 -385 -
42317 78858 -
51513 21638 +
10480 -95001 -
16493 -80012 +
35140 31980 +
6314 14218 +
24923 59351 -
56665 96256 +
41610 -66852 -
49932 45966 -
7912 52020 -
26804 98691 +
47725 90096 +
33657 -45476 -
4000 73094 -
11472 49449 -
62445 -49156 -
31869 37479 +
54571 22273 -
64328 -80500 +
60393 49880 +
41797 28216 +
63815 -376 -
61721 63859 +
