56
4652 37
58688 -89294 +
11366 -60259 +
49052 46649 -
61353 49614 +
42518 31215 -
49555 -49526 +
47265 -54772 +
62360 -92902 -
15368 -50153 -
57677 27261 -
42583 -58807 +
52257 40265 -
37552 56706 -
55286 -25833 +
20626 65107 +
30340 -88665 -
55205 -31469 +
3831 -59768 -
9822 87420 +
52695 -81424 +
12268 -55526 +
17359 806 -
23261 -75796 -
61250 -92859 +
19647 84365 +
26390 -82890 -
32771 -35046 -
54721 11336 -
47357 1163 +
23629 11734 -
7118 -57267 -
13168 66534 +
10750 79020 -
47343 92206 +
33249 -3021 +
56285 3172 +
18407 -82322 +
36613 89383 +
61094 80094 +
21875 65915 +
39143 83554 +
49273 -82077 +
61640 -78216 -
15447 -41361 -
24976 65012 -
36279 26598 -
25972 91805 +
24698 46467 +
60279 -93322 -
18064 80216 -
26510 -59111 -
20018 -44193 -
8092 48129 -
7658 -5718 -
11363 34350 -
43017 -63051 -
55235 25032 +
24651 -63747 +
55045 -60456 -
2836 -30554 +
33633 -58079 +
25824 35583 -
25830 -48622 +
13322 -53271 +
32003 -82874 +
56239 -49005 -
46919 63782 -
28497 34767 +
56499 -68487 +
50366 34392 +
41266 -31177 -
37226 88080 -
63229 -88669 -
23315 54000 -
1652 66273 +
22337 41576 -
29325 21552 +
50989 63613 -
34995 -73322 -
64647 -90555 -
40530 -703 +
28695 41339 +
60090 85169 +
34486 -58749 +
108 -96285 -
42029 -72938 +
56691 82867 +
21806 -44820 +
20642 -96710 +
46627 55745 -
54919 47383 -
40900 -2402 +
8234 46349 +
1461 141 -
34784 43666 -
43668 -24353 +
26709 -75515 -
8604 -93193 -
3786 27938 +
59610 -73929 -
30226 14847 -
60580 -57711 +
19841 -6865 -
13403 -97412 +
20225 52863 -
8603 -96378 -
47279 19944 +
47745 73965 +
22030 8358 +
30919 -79191 -
27343 -4200 +
39835 8060 +
48653 16795 +
62241 27174 +
63245 90140 -
26205 -85244 +
16520 -10141 +
37620 41780 +
46849 -75126 +
40445 95584 +
4809 95002 -
26368 -51990 +
15885 -88710 +
2790 -33680 -
35945 62006 -
32864 -2436 -
41650 79920 +
2993 -40482 -
53826 -83149 -
22283 -87942 -
31785 -25275 +
4053 25032 +
47816 95495 -
3118 -4081 -
15473 4430 +
24279 33346 +
5702 -72384 +
56174 6106 -
20198 -60621 +
43297 -65384 +
18473 -42680 -
8077 -34187 -
25502 71786 -
44951 8948 +
6136 -91085 +
11297 -18673 +
54382 -92303 -
31076 95248 -
6931 -48711 -
57543 16484 +
54471 -11261 +
28850 64163 -
4935 -25524 -
50628 -4694 +
2092 51176 -
28189 10695 -
61073 2684 -
34666 -71141 +
56660 52912 -
20744 -44838 +
48565 -34054 -
51854 -50832 +
46135 53797 +
35905 -94645 -
23755 10438 -
48809 2566 -
53610 -69080 +
53679 -83101 -
33783 -95529 -
32276 -73345 +
50532 -63366 -
29168 -50623 +
38426 69495 +
22040 -47814 -
35779 -78489 +
48353 88362 +
2745 1596 +
62760 -65504 +
12818 6960 +
26571 70735 +
20144 62629 +
9269 -49726 -
46669 3696 -
45501 56259 +
30199 -11160 -
32927 41392 -
43858 -18721 +
29378 73716 -
13749 41212 -
32334 41766 -
15015 -76065 -
12088 -59668 -
27378 -48006 -
13034 58709 -
38683 84904 +
46117 14425 +
27320 -39691 -
10415 25889 +
37940 570 +
30212 45098 +
8948 -34140 -
47462 6948 -
65169 -18467 +
52767 56452 -
18148 -64431 +
3193 26636 -
3359 -63441 +
50955 -16235 +
17861 28049 -
47555 -36037 +
24321 22966 +
48279 12700 -
14930 54666 -
24085 -92304 +
14910 -34622 +
19835 224
6440 -2256 +
6156 16747 +
3638 97297 -
10623 -6706 +
13944 91438 -
13132 75915 -
18144 -8690 -
17164 44464 +
6012 13571 +
5769 -76541 -
4517 -94971 +
4023 18867 -
6825 -18746 -
15230 -29037 +
12087 51977 +
8032 28001 +
5032 84744 +
11373 21152 -
16411 -85265 +
7499 79434 +
19295 65581 +
2043 -63226 +
13744 2106 -
8622 99295 -
17129 54341 +
11296 -29872 -
16571 85181 +
18018 86333 +
3128 73684 +
11125 47516 -
11035 -40510 +
12565 -1370 -
13774 75216 +
15214 -49967 -
9257 5153 +
13349 -67666 +
8937 67776 -
18116 71500 -
1686 -45457 -
15712 -95211 +
11325 -78503 -
2284 34928 +
12188 -48643 +
11138 33742 +
1351 -84937 -
10058 17742 -
13477 -93825 +
9092 -17061 -
16257 7852 +
8681 -17978 +
7372 96254 +
5552 41318 +
19761 -84847 +
15621 -48346 +
10397 -45766 +
736 -83648 +
10242 -41837 -
8944 -854 -
19105 51532 -
1778 -26439 -
19628 13161 -
383 -16100 -
11271 -64068 -
19695 -66890 +
4166 6152 +
330 -73017 -
2100 81859 -
10880 89720 +
5381 -5042 +
9469 -63747 -
17459 36225 +
3590 81137 +
18057 -76925 +
3609 62514 -
8375 40439 +
13265 73338 -
3154 -113 +
956 -2797 -
8077 14010 -
2142 -92330 -
11126 64736 +
11413 -20031 -
18583 -30768 +
4502 -50867 +
5557 -15721 +
8539 -634 +
7843 -3103 +
13315 -99966 -
15000 13536 +
12528 -66658 +
5398 -61541 -
4074 75270 +
18206 30648 +
5698 -30466 -
14388 -3368 +
15053 66888 -
6337 -30167 +
11168 10053 +
12729 49517 -
16075 75611 -
1799 45001 +
222 -38621 -
15326 98222 +
7736 -54251 +
17404 -73582 -
17242 -63831 +
10291 86438 +
18040 80617 +
13767 58409 +
7771 -12295 +
2063 95230 -
17226 25308 -
11645 15910 +
17175 3110 +
90 -52205 -
1346 10778 +
17146 -14543 -
12784 35941 -
18799 36374 +
10602 51851 -
6985 42907 +
7211 25985 +
15663 -25570 -
19562 61527 -
5086 -92642 -
12182 27262 +
5325 -58875 -
9942 83068 +
11747 -19527 +
18747 -55938 +
2840 62314 +
17755 -77201 +
2347 -40536 -
8684 7208 +
11849 16955 -
398 61120 -
4731 64139 +
15346 35622 -
6343 -34815 +
19822 62470 -
10781 -57848 +
9087 68004 +
12495 88454 +
3207 -75127 -
14086 54189 +
14727 54199 -
16312 -39299 -
8576 41727 +
16070 -15684 +
15119 -90672 +
17184 29788 -
9864 -86167 -
17637 -2131 +
15280 -22609 +
17379 -48290 -
10588 -76519 +
15966 42005 +
8524 68143 +
16187 -11398 -
15983 3138 +
12916 -98119 +
13381 -94052 -
10827 -12791 +
2216 69982 -
10359 27907 +
11604 65637 -
4239 77867 -
16001 48323 +
8278 -40462 -
15362 -24208 -
3995 -40389 +
6025 14341 +
4245 48817 -
8399 -68766 +
4998 -57470 -
16913 -8248 +
11300 -79752 +
4452 58905 -
4807 48945 -
11214 -13101 +
16992 -84768 -
16401 -47106 +
17250 50696 -
15932 -8002 -
4908 54056 -
19068 51678 +
1772 -52996 -
6839 14963 -
9767 -33025 -
7056 98431 +
2088 -29504 +
8001 -35074 +
10026 -71352 -
2040 5373 -
13295 10135 +
4872 68745 +
3469 -55887 +
3947 -28461 +
4127 16379 +
9136 37251 -
1875 -10128 +
1052 -38568 +
6313 -59319 -
13365 35078 -
1823 -58656 -
12291 24026 +
19491 10242 +
11470 -64394 +
3089 -78731 -
13576 28480 -
4804 14629 -
7356 -26521 +
14832 17635 +
3634 -31970 +
5828 84379 -
7018 59700 +
1239 -60544 -
6921 24982 -
1835 87575 +
10964 11794 -
18394 -63458 +
14576 -1136 -
11770 81894 -
8162 64877 -
99969 47
76089 -53852 +
27598 67304 +
85758 -24461 +
14299 -86597 -
17246 81760 -
15489 -3234 -
58247 66831 +
92410 22204 -
86633 32340 +
86336 -22416 +
98534 24534 +
4325 -48505 -
8863 89550 -
78434 -21092 +
9796 18832 -
88519 91759 -
25880 -36880 +
66247 -10244 -
29102 -44843 +
45742 11946 +
99285 -57185 -
31246 98138 -
41379 25921 -
13618 36253 -
20216 -46947 +
18639 -88099 -
57848 38483 -
39038 -38035 -
65319 -429 -
14734 -48609 +
61570 -1331 +
7370 -96326 -
89837 24892 +
30008 -36242 -
89850 47665 +
28544 44539 -
48484 10558 +
745 -31435 -
40373 -34060 -
79376 59270 -
50059 -82172 -
67872 -33769 -
7866 22582 -
30863 -87749 -
62966 -58209 +
96439 96311 -
35557 -4155 -
98488 798
78195 -72157 -
76643 -18329 -
95933 57516 -
97423 64235 +
68756 -99060 -
67067 -2413 +
50702 -77569 -
45877 -73286 -
43747 20000 +
87069 41204 -
48799 -98647 -
70540 -89064 -
10899 75928 -
59551 -29037 -
66997 86810 -
27195 93798 +
35301 17949 -
78316 -48053 +
30134 -3104 +
66338 -29681 -
46676 -54575 +
59797 -42333 -
67440 14416 +
29006 -76763 +
81028 24485 -
47022 88114 +
84267 86437 -
21700 51559 +
78371 20516 +
83876 -45983 +
27140 -1666 +
32116 -7976 -
12385 -33880 +
13347 -43582 +
6110 -56631 -
57693 86483 -
72583 57321 +
6310 75693 +
53255 73366 +
11395 -50320 -
39696 14974 -
73218 80099 -
5407 -66737 -
88959 -16079 -
8928 50920 +
35983 20079 +
79588 82023 +
71766 -14186 -
35280 35261 -
95497 23773 +
41851 68529 +
89351 -80895 -
58173 23838 +
52991 54211 -
8742 -48866 -
53585 25061 -
36219 31781 +
42021 53998 +
86081 -12471 -
85108 -78606 +
79200 -31185 -
7371 -10872 +
58142 43731 +
64109 87886 -
12468 34837 -
88010 -66574 -
35064 33721 +
18054 -36331 +
39653 55652 -
4459 -10555 -
53409 -91272 +
53847 -5457 -
44415 51249 +
7540 64640 +
85151 -26827 +
17551 14505 +
35679 47346 +
7170 -22821 +
34880 34750 -
22659 -48039 +
44480 36642 +
93363 -11407 +
50368 54855 +
31009 -89060 +
94485 -67533 +
90572 -62349 -
33069 85157 +
16543 -68216 -
41767 79513 -
79033 91353 +
63969 -59063 +
896 -76105 +
3513 42432 -
1500 41620 -
93472 86865 -
52258 63995 +
36457 -83081 +
33042 -62022 -
29973 -36440 +
94745 -26360 -
97934 98381 +
44398 -69047 -
56373 95146 +
58920 8450 -
11507 567 -
68393 -73780 +
9991 87992 -
78912 -50577 +
79312 47323 +
28498 -57595 -
72126 -89548 +
48381 49356 -
46903 5589 +
92829 -49489 +
25441 31713 +
62080 -9292 +
27426 -66425 +
11728 -41243 -
25114 40079 -
93824 -11412 -
80119 61476 -
19181 -34006 -
43521 85346 -
59854 47833 +
75878 -8334 -
31017 3192 -
90900 43819 -
22704 37938 +
45522 39844 -
93316 24755 +
87522 -60117 +
27565 57378 -
68777 -80018 +
59764 -55180 +
12725 -60826 -
31233 47725 +
41553 57448 +
40343 57090 +
60367 -54196 +
33079 -61336 +
57127 93388 +
15210 49761 +
34105 -98199 -
92032 56458 +
40980 -31596 -
59062 46352 -
37664 -14157 +
55542 -22358 +
64200 -6843 +
46816 -71566 +
63378 13206 +
79913 -9629 -
38709 30032 +
8407 58024 -
95386 -70745 -
77126 -3277 -
96323 -24105 +
95383 -56016 -
10194 59377 -
52480 45695 +
69421 -31140 -
72294 7769 -
76585 30654 -
17678 74528 +
81784 -81970 +
72000 -44364 +
83441 2018 -
44739 -38316 -
77971 79548 +
40678 -93338 -
48553 70918 +
11609 -32530 +
90968 -10441 -
68071 71347 +
2128 80877 -
15647 -25659 -
55299 24325 +
84326 -43849 -
1484 -35807 -
20550 68074 +
14378 255 +
38370 86970 -
54385 38750 +
37618 -70018 -
12721 -61934 +
65763 9602 +
16418 54264 +
33252 -65079 -
80072 78469 -
78601 75764 +
36859 35000 +
25846 74403 -
55887 -56132 +
24100 -32812 +
62727 -71213 +
71009 -35364 -
54001 54931 -
97175 45642 -
10190 57386 +
70424 -11758 +
44825 33441 +
28081 -87988 +
49812 -58733 +
39916 -9661 -
81975 4048 -
85380 -16864 -
9431 55433 +
29514 -16186 -
25422 36189 +
1431 66398 -
91606 78898 +
48414 54003 -
52792 47078 -
59365 44094 +
93379 77326 +
80819 -67607 +
13628 -17188 +
50145 29484 -
51848 5062 +
15824 -13420 +
91927 78199 +
94321 15239 +
20257 -40744 -
42521 -80428 -
70171 76948 -
62061 79586 +
18403 52434 -
74246 26397 -
27481 -38941 -
42240 72639 -
19318 -1329 -
36168 98234 +
8753 78908 +
8331 -92343 +
88020 61820 +
43140 -81254 +
12530 10592 +
96072 -65160 +
88991 -1570 -
52064 43237 -
44338 -95866 -
65964 -30478 +
82103 30225 +
22246 89596 -
91818 -90848 -
21655 30152 -
92094 -90076 +
44353 -61373 +
61672 66345 -
43119 -26998 -
8953 -76720 -
40152 -59904 +
26434 -72753 +
58008 81415 +
87502 -85241 -
51242 53035 +
10983 -66878 -
55701 19362 -
67910 69324 +
32554 -41019 +
58066 -29006 +
77629 37951 +
42405 -29855 -
32664 48565 -
73430 -2054 +
76162 -50162 -
49658 82805 +
3030 -38892 -
22287 18757 -
59251 80585 -
89184 5367 -
29051 -12371 -
96226 -54225 +
49941 -46861 -
23577 -61176 +
60890 91355 +
22867 35223 +
51281 3946 +
45801 -88214 +
92233 60657 +
59007 12186 -
89573 -33837 +
26371 -90012 -
58020 15999 +
14550 -23119 -
91956 87297 +
15089 453 +
42387 -64011 -
72719 -82567 +
7142 -47693 -
9516 74566 -
38606 -12755 +
45020 -49688 -
41822 -89397 -
92320 83986 -
52664 -73778 +
49226 -33024 -
80547 -61431 -
72397 -85600 -
48459 -3385 -
34338 -85137 +
87628 -46515 -
68526 89419 +
53596 26920 +
71646 -28483 +
50295 76320 +
786 67253 +
8529 8807 +
97077 -17473 +
28996 -12895 -
70865 55584 -
19842 75084 +
85308 -94786 +
70992 -49758 -
46122 -26262 -
87682 11437 -
20425 44240 -
6989 -11554 -
17142 6085 +
5212 7788 -
88562 -19801 +
25031 47939 +
17194 2947 +
32768 49537 +
88100 -25343 -
3556 -39620 +
13244 -13324 +
67973 72143 -
73460 5909 -
17512 -78293 -
3302 86938 +
57773 36225 +
84614 -68163 +
41195 29479 +
57133 44858 +
47677 -80397 +
53922 -89752 -
19303 45432 +
27663 -94804 +
85744 -18782 -
33373 42978 +
87317 -21788 +
9847 48108 -
3433 -92769 +
71288 -81038 +
51718 96601 +
56796 -36302 -
64632 -91328 -
70377 -28341 -
3246 -14713 -
25720 4952 -
65953 -64519 +
3143 22698 -
30612 -46820 -
5723 28674 +
91705 -78206 -
71969 15406 -
42645 -44211 -
74039 56806 -
39355 76602 -
5835 59110 +
57915 22637 +
85480 -98418 -
29479 -18483 -
55898 45116 +
53278 -76560 +
81680 -23002 -
82479 -54829 -
25869 -87592 +
62532 52202 +
3724 29920 -
48440 -45363 -
33299 76198 -
26427 -73919 -
36541 -46031 +
96778 1841 +
89957 94711 +
97092 -23254 +
49462 -80420 +
56553 -18645 +
31769 -81320 -
78144 13361 -
18841 -87742 -
6477 -99182 +
67385 -53733 +
17278 -91719 +
73413 -70393 +
87170 -97970 -
26532 -88675 -
69231 -55628 -
30320 -69013 +
31979 52483 +
23988 -27886 +
89246 23031 -
46352 44901 -
4744 -37145 -
76950 96278 -
44692 -8809 +
26699 -2451 -
54656 -4714 -
24085 -80236 -
38883 -26213 -
69590 3315 +
23898 66050 -
45337 -88961 +
26059 49019 +
55124 34520 -
65362 68081 +
60389 18616 -
44188 -1819 -
19631 -25068 +
2235 52595 -
53550 -53890 -
89987 52192 +
73600 46601 -
12382 85699 +
26723 98244 -
40953 25461 +
48789 -73513 -
90272 62757 -
98151 6323 +
72730 84523 -
5331 96701 -
14193 -44753 +
75576 69146 +
13081 -91386 -
85082 -73580 +
80444 61016 -
74339 36240 -
64393 40553 -
51557 77736 -
30538 58036 +
41731 -26766 +
63825 -59863 +
51512 -25313 +
72218 -69316 +
21059 46064 -
18508 24037 -
40117 98847 -
97014 -71450 +
92514 43978 -
1720 -52511 +
8173 79571 +
34084 -95315 -
30894 -49189 +
73832 -84212 -
60964 -75412 +
75741 83508 +
73765 -45615 +
82925 -54275 +
4956 19673 +
43570 62435 -
70068 -38750 -
75766 19310 +
61052 -76543 +
64253 57772 +
11729 33084 -
78564 -32176 +
26864 33424 -
82909 -60593 +
8838 48927 +
43391 68064 +
85365 -96450 -
24365 -90725 -
1940 -78552 -
88090 45610 -
35195 -38733 +
8477 31116 +
35615 -18555 -
30250 45960 +
8211 -30119 -
3812 42755 -
58825 16254 -
6466 -75797 +
62754 -4956 +
84091 -52998 +
53116 11572 +
43376 85253 -
18425 -35745 -
97739 -71416 -
97056 66752 -
56439 27874 -
3595 -51042 -
6183 87760 -
16870 91231 +
25841 -75871 -
21461 -74450 -
38755 27717 +
38616 -17763 -
86475 -77747 +
13161 -22405 +
83616 43380 -
96316 58953 -
88507 -30190 -
75709 23910 -
43375 38637 -
84596 16105 -
41297 -5805 -
50484 -53483 -
32499 61456 +
13370 -59329 -
93527 36188 -
38098 32987 +
76657 40846 -
33705 73934 -
54891 59992 +
51265 -93659 +
92354 80906 -
88431 -72866 +
16484 51227 +
84369 -98428 -
23165 -96432 -
94529 5974 +
85058 48171 +
18097 -62883 +
9095 46874 +
82631 -63832 +
29751 65803 -
70122 42511 -
21672 -47449 +
91737 21785 -
60905 59029 -
51587 -3472 -
84734 75216 +
93554 86199 -
58446 34464 +
30334 -92857 -
48828 84097 -
87509 -41153 +
60152 56805 -
1050 -89568 -
73497 -41886 -
61874 49945 +
45897 -93406 -
59529 -46865 -
1732 -9040 +
34189 -29171 -
79004 27384 -
40620 62570 -
1509 99566 -
15457 -19467 +
20316 20571 -
76393 -11136 -
31998 4422 -
71012 40153 +
35401 71142 -
9306 85487 +
57187 -27700 -
22023 -40570 -
80092 -86556 +
28321 82122 -
49021 82569 -
28921 -55868 +
982 -24817 -
84570 21212 +
33042 69011 -
30441 85816 -
36695 3340 -
57323 21077 -
23264 -91168 -
89405 -60834 +
22485 61266 +
78835 -12795 -
10394 -44404 -
65041 -99199 +
48790 89714 +
57649 -88057 +
84323 95900 -
4192 -84124 +
61398 70149 +
55032 -59358 +
71851 25063 -
35752 29840 +
8706 86753 -
51239 18939 +
75402 49553 +
74297 73447 +
67520 -69338 -
79435 -12048 +
24405 -22795 -
47011 -63612 -
59632 36100 -
29367 80446 +
44083 94815 +
41976 45247 -
71711 18117 +
22048 10452 -
58552 87132 -
24525 -32241 -
66143 24138 +
87216 25081 -
89241 85123 +
71376 34216 +
49706 -40061 +
37213 -42445 -
15778 99019 -
97808 -59892 -
9645 55656 +
86437 80404 +
46645 -33704 -
1638 22797 +
25304 27881 -
90726 29565 +
96889 -51804 -
17118 59317 -
90138 98240 +
95066 -11081 +
61090 -48023 -
87396 24045 +
86419 -68524 -
45894 6744 -
62997 99247 -
81424 -97564 +
50927 2641 -
96698 63796 -
4819 -64193 -
91839 -5687 -
59104 -75923 +
98113 55676 +
6529 93921 -
66135 -31371 -
80171 -15470 -
10400 -11488 +
50004 -2772 +
8032 -24262 -
24238 45064 -
21789 96399 -
16288 87876 +
42166 51845 +
59444 -65980 +
54321 -89736 -
28094 -18503 -
91307 30284 +
31007 -9206 +
24637 -56349 +
6775 9100 -
64690 -98411 -
36130 46940 -
29517 77155 +
41445 -6950 +
80211 52363 -
94655 20469 +
80402 -67475 -
86201 -37635 -
24639 36807 -
91211 29345 +
49278 80356 -
48449 -80457 -
92333 -779 +
1409 83920 -
90047 -63766 +
30923 -73270 -
92478 7890 +
25290 -34873 -
85438 38247 +
30609 -32328 -
52492 -14341 -
22838 -43025 -
65035 23458 -
54079 -12816 -
48054 6366 -
35821 25381 -
73500 -9091 +
92869 -6971 +
45318 84988 +
30758 -60213 +
52457 -83426 +
83860 -43591 -
12841 -62398 +
18816 -7217 -
64596 12656 +
2353 81692 -
59125 95060 +
81001 -84674 -
26078 -48262 +
18797 -97542 -
44655 -68635 -
72311 -86920 +
96199 86158 +
52863 -59273 -
54229 23093 -
85520 -82575 +
70620 -98412 -
80466 -19859 +
50417 -45265 -
12363 -95412 +
89825 45066 -
84910 -81426 -
76232 -4280 +
66884 -96346 +
38446 -67193 +
28585 91092 +
35995 -4309 +
82252 64255 -
35239 77329 -
71167 -52758 +
90552 -54986 +
78223 63710 -
97169 -43738 +
64856 -14601 -
14703 -34900 +
81084 47069 +
91395 -82058 +
71436 8202 -
30637 72076 +
23785 17028 +
52990 -59780 +
13221 -34137 +
91888 36045 -
60286 54985 -
69807 -85844 -
61638 72124 +
91471 89723 +
90164 -6543 +
42391 45672 -
38534 -69391 +
93570 37347 +
49439 -86115 +
47711 -72290 +
42199 71928 +
74217 -89937 +
12988 10489 -
74033 -64969 -
48820 19874 -
22684 -98769 +
63764 -29502 +
43497 -89303 -
59737 -75242 +
77998 92350 +
21088 -74870 +
94002 -48028 +
90130 24228 -
54141 88606 +
96745 -98763 +
89849 68298 +
24011 99351 +
42708 -36644 +
63886 68950 -
65642 -70075 -
10959 -87414 +
58508 -11537 -
31708 -60187 -
2459 10852 -
45947 47922 +
59557 15808 -
90755 -56576 -
37704 99157 -
36844 -96659 -
70867 -52223 +
19066 -45547 +
53643 15917 -
28872 -17783 -
57959 -23850 +
88387 -48144 +
94525 -43828 +
98434 60706 -
67558 -29064 +
61590 -76431 -
8581 20386 +
39491 29609 +
57491 -79668 -
11040 -11802 +
72776 -95966 -
49776 54458 -
1949 -86972 +
24247 -52346 -
91397 30458 -
27103 50612 +
79055 35483 +
62693 -69138 -
95586 34556 +
64195 -73168 +
90013 -49910 +
31977 41496 -
57530 -70709 -
38621 -83478 -
91086 -6256 +
7792 -85704 +
60288 -66453 +
71508 80375 +
62788 -54627 +
20191 67214 +
57535 -96278 +
91802 -27153 +
91403 58261 +
50833 7316 -
75543 83527 +
33203 -14035 -
73808 -65297 +
77407 -8929 -
95295 27462 +
60001 -52471 -
1166 -38649 -
53981 27920 -
3547 99797 +
52556 80879 +
15850 38419 +
90557 -29616 +
93143 481
11808 -15391 +
91283 46653 -
55926 57722 -
90388 32071 -
633 19609 +
60121 75206 -
66714 65810 -
23191 42171 -
8198 -36006 +
70478 28231 -
1516 -19248 +
14016 -57825 +
28896 -78056 -
4758 22490 -
10785 -60785 +
40745 -24222 +
49717 -54091 +
2335 -23753 +
66786 72407 -
88814 -40214 -
74246 -12450 +
43003 -41874 -
90437 93349 +
63957 -69959 +
21511 14486 -
26477 -70549 -
74316 64088 -
82912 -1271 -
74824 -30623 +
92208 30305 -
48319 -65831 -
64778 6594 +
55812 -42560 -
57345 66829 -
64092 36244 -
72171 93085 -
76801 -67123 -
21688 2456 -
52395 43127 +
59492 48072 -
88108 -32324 -
4431 -93176 +
28660 -96990 +
27533 31499 +
62847 -59065 -
65791 -51901 -
67316 -31577 +
65302 -87995 -
69546 -18635 +
22274 34882 +
88872 -27753 +
33897 -17120 +
21471 -3449 -
15707 -24445 -
12892 89346 -
70348 93737 +
67937 -2821 +
2999 -70640 +
59398 -55253 +
17209 -77950 +
12000 44192 +
32704 -5707 +
26712 -35604 -
44097 -73768 -
44575 23776 -
33506 96794 +
89048 35626 -
65976 -27381 -
73145 -44637 -
70027 92949 +
1318 -76874 -
73892 -75669 +
16879 16762 -
68430 -51024 +
91532 -59581 +
26611 -89429 -
23492 -89017 +
89295 -38545 +
85683 -53233 -
62829 -73620 -
54471 9331 -
60795 -89632 +
55119 -84227 -
18116 -14475 -
72504 57975 +
76197 39997 -
67656 -92528 -
41855 -6322 +
61587 16641 +
61508 -65161 +
85695 -28373 +
20936 -84785 -
85890 55627 -
2066 -1955 +
19599 13920 +
87533 524 +
23958 42856 -
65744 -65704 -
60252 -65713 +
89300 -70824 +
90251 -23958 +
85536 17394 -
17913 -25511 -
84809 28811 +
23217 -82846 -
12928 -30447 +
64657 79847 +
76539 84123 -
66102 -39 -
8592 71303 -
46957 4748 -
2281 99759 -
84598 48506 -
6862 52854 +
59863 -18949 +
20526 69834 +
39481 29436 +
78237 28549 +
22040 18458 +
84213 42146 +
40477 -99103 +
92969 6567 -
86985 38989 -
2900 -9474 -
73753 -88688 -
66408 -95711 +
48527 77977 +
92062 46685 -
65923 -76241 -
65502 56348 +
87664 65073 +
22160 -10696 +
66671 -84875 -
47402 92536 -
4693 56420 -
9856 -14890 -
74868 -43059 +
65777 -82688 +
6386 -67666 +
5947 -64378 +
82188 -64288 +
67876 -91652 +
83967 -57699 +
68832 -17443 +
37626 -69048 -
76221 62876 -
86057 -93494 +
29374 29546 +
17536 34324 -
10979 71042 -
89297 67267 -
62949 -47251 +
70127 -47462 -
14228 -57953 +
45588 -84935 -
65891 51276 -
76515 76654 -
17536 -45720 +
43633 19631 +
85516 65672 +
18214 76647 -
30532 27742 -
51129 -43391 -
37618 60932 +
31555 31501 +
42044 35263 +
42818 30182 +
59339 99717 +
3944 22006 -
7702 -39297 -
37328 -13793 -
53565 27427 +
62195 -23597 +
36842 74376 -
43731 -77261 -
84117 65169 -
28070 36791 +
5884 -84739 +
76501 -48746 +
78159 -94044 +
3344 84812 -
58041 71795 -
37166 89089 +
53759 68630 +
63939 15598 +
60208 26414 +
40044 40305 +
65094 -95171 +
90898 -96853 -
39934 81348 -
60248 38305 -
3744 90677 +
66646 -55894 +
43962 6953 +
37604 42116 -
19931 6064 -
84693 -87596 -
62683 58162 +
15152 96396 +
92991 5283 -
72419 33012 +
33908 90415 +
57063 59656 -
36204 -49460 +
40738 -83991 -
76194 -87989 -
40899 -16341 +
39574 51700 +
27121 -2229 -
25326 87792 -
64232 38972 -
6046 83693 -
45039 41181 +
4173 55772 +
48209 80996 -
34647 58765 +
2922 57394 -
89380 44856 -
4629 -32260 +
53161 91688 +
65821 -60477 +
81392 95286 -
34797 -39238 +
49783 -61435 -
28114 -50163 -
86738 45140 +
90495 50748 +
60443 -45990 +
77015 -28352 -
