17
76504 734
28886 14643 -
38859 79820 +
32159 87214 -
15406 -1808 +
5636 58715 -
1301 -2206 -
1524 -9033 -
1351 1559 -
26920 -42058 +
52923 54696 +
46792 22480 +
41621 13101 +
25118 -12151 -
7751 74837 +
41165 -54718 -
30511 -95207 -
6704 -60011 +
39322 27302 +
32797 -14778 +
31743 -79389 -
15524 98631 -
45070 11019 +
25897 -87629 +
19374 -8165 +
30682 -2385 +
26331 87316 +
3876 -98853 -
27374 91632 -
19791 -76731 +
50401 -68091 +
19885 33966 -
42243 34824 -
44335 85295 -
49407 90675 +
10866 63812 +
39179 -77543 +
12570 -40330 -
15885 95788 +
19958 6828 +
37269 -63501 -
29267 38345 +
43369 45363 -
10576 -38126 -
27985 77169 +
38751 18489 +
24794 268 -
50208 49755 +
37147 -92857 +
38410 -97516 +
41880 51360 +
44504 55044 +
3955 -7075 +
53706 96383 +
23793 83136 +
37990 96805 -
33946 -64875 -
11915 13402 -
7155 -31512 +
36784 -15057 -
28316 -31476 +
31292 -88495 +
11803 -57985 -
2972 21493 -
30531 -40009 +
2638 84367 +
4635 -76129 +
14437 13972 +
13763 90653 +
52893 79102 -
33789 -53943 -
31719 92273 -
13864 -23914 +
43444 -91610 +
31852 77208 -
53148 -15113 -
46688 -53725 +
12336 65860 +
53469 91195 +
14688 91491 -
11840 60232 -
37744 -42106 +
27679 94373 -
20224 94050 +
43361 60012 +
24074 -69743 +
37600 -94923 +
50888 -34424 -
43062 9375 +
14999 -70402 +
9355 89670 +
20788 -91131 -
54467 79558 -
32776 -24499 -
18782 -92983 +
34407 77035 +
37238 77823 +
45166 83824 +
52679 -83982 -
34018 11216 -
21467 -24552 +
19889 14789 +
13040 -33089 +
17227 20051 +
11121 35451 -
1689 -27061 -
7532 -67252 +
46545 11681 -
18424 83466 +
52043 58140 -
33393 19114 +
15845 -62973 +
32823 -67019 -
29150 51131 -
39089 71101 +
22265 -8471 -
35883 34030 +
34495 -64154 -
1187 -5335 +
13649 61714 -
37734 86743 +
30352 18201 -
32987 -61746 +
1752 59272 +
38357 -26744 +
49182 -34319 +
36086 -63566 -
29717 -70428 +
31966 28771 -
7406 -28443 +
51143 23159 +
32316 73498 +
50452 49640 -
27049 87149 -
5598 65686 -
14854 56207 -
32969 17707 +
9939 -29351 -
16868 -51516 +
9736 46338 -
53204 84356 -
33712 -91791 +
25657 40190 +
10099 -94626 -
40098 58487 -
46349 -82302 -
39853 -17986 -
39157 -50654 -
14598 -41037 +
30724 82702 -
39449 -88250 +
10270 -17040 +
29741 55232 +
54386 -82022 -
40006 -78437 -
17688 12032 -
45557 -53502 -
30284 -91738 +
33222 -68463 -
25620 84317 +
15591 -89459 +
53018 53606 +
19108 41892 +
11881 12735 -
43507 74106 +
32958 -951 -
33048 -47878 -
8990 32685 +
51991 10813 -
23154 -17961 +
19075 -87709 -
21652 26886 -
34362 89742 +
17380 50720 -
23853 14751 +
51690 6419 +
45490 -60460 +
38641 28060 +
40881 59229 -
36125 29213 -
43802 -59528 +
23670 -86941 +
49553 67632 +
43254 -6978 +
47763 -29666 +
52912 -552 +
14604 99466 +
29354 -85684 +
48032 -12928 +
46626 66290 +
52046 6526 +
12581 68178 -
60 -11847 +
32199 -7590 +
10744 58003 -
50632 62249 +
24238 -2344 -
50231 78261 +
37398 -45024 -
34450 -43847 -
31873 -31014 -
10413 -45015 -
42533 -82661 -
39525 87911 -
52262 12882 +
19911 61435 -
12570 8251 +
48072 -15283 +
36736 -72668 +
49292 42342 +
30458 -29937 +
16350 48571 -
20807 -2060 -
5604 2168 -
4300 50168 +
49189 -44196 -
19329 55750 -
15510 87348 -
1280 1529 +
36361 70488 +
51099 14121 -
25499 -93729 -
1046 -60825 -
39458 -52822 -
24969 -82857 -
33526 -22646 +
4280 -5476 +
17769 -2333 -
33667 73962 -
19103 -11084 +
25974 -13824 +
35483 -93146 +
13512 -5198 +
19893 -7467 +
5920 68460 -
37041 18596 -
44492 61814 +
9138 -97179 +
52683 -65279 +
30940 81787 -
47575 -80599 -
27209 -94378 +
10172 -67386 +
28906 57596 +
15494 -56046 -
16180 -46572 +
39698 -10054 -
45120 68428 -
37570 -81546 +
52506 -19174 +
25113 -26103 -
51332 52571 -
26313 84662 -
19709 28375 +
2968 85880 +
51903 32412 +
46180 -22917 +
26564 41389 -
7229 47257 -
9291 -20531 -
20974 62439 +
2034 -10946 +
44859 49259 +
20360 -35175 -
13516 89912 -
17391 -21173 -
2142 99537 +
7660 40938 +
6695 91006 -
36582 -27429 -
38059 -55996 -
42263 72871 +
22843 4459 -
12278 -78783 +
9439 63017 -
18532 -16744 -
5506 -67524 +
16069 -33411 -
23693 -78467 -
53885 -25468 +
12060 -53790 +
17518 32850 -
383 16764 -
20543 2433 +
44865 -20942 -
27799 -99966 -
1130 20892 -
17889 -64645 +
48853 43344 -
48099 72026 -
903 -46547 +
42676 -17906 +
25293 46901 -
46509 99145 -
14212 -62093 -
46493 -69877 -
44245 33762 +
24764 68610 +
13838 57502 +
50615 48199 -
26583 19133 -
8832 -9231 -
39128 73557 +
25657 -62227 +
49128 -68249 -
11242 26752 -
36141 -20867 -
28230 -26083 +
8324 91960 -
20842 -36933 +
3082 17219 -
11272 12474 -
10801 79303 +
11727 22226 +
50546 36734 +
24583 23182 -
52967 62133 +
13060 -30233 -
47565 -70807 +
16139 -44618 -
6240 21684 +
30865 42907 +
45159 -17171 +
32130 -1027 +
26944 20655 +
37598 -44946 +
14684 -14426 -
42050 -66197 -
7528 28861 +
39935 98661 -
42393 -85977 +
44045 30367 +
47390 38990 -
2132 71174 -
8533 4340 +
43083 88622 +
34427 83292 -
52344 -80252 -
24126 -49749 -
16195 48524 +
31421 -63228 +
38438 67780 -
26484 8297 -
2780 -94033 -
12601 57344 +
53270 -28981 +
6779 -95906 -
28968 -35051 -
31068 19082 -
47901 20538 +
42829 58176 -
11142 86911 +
3565 -33929 -
47492 -67809 +
45377 86563 -
40372 31348 +
21690 -64847 -
25103 21692 -
51190 55909 -
39041 15500 +
2421 21844 -
1981 -44907 -
12254 63914 +
52586 38850 +
14305 42184 +
39040 -35690 -
42572 -90535 -
7830 -97184 -
36793 3249 +
44716 75713 +
2268 45995 -
35054 -88274 +
52735 -25903 +
5395 -55342 +
15456 82340 +
35813 -11707 +
38251 99023 +
50001 88862 -
9799 97550 -
17477 23480 -
1794 81721 -
46304 91829 +
27949 -95972 -
4302 -21198 +
15559 -5181 -
44509 -8222 +
40841 31860 +
46103 -54240 +
32680 33406 +
43569 -62464 +
15659 70077 -
40552 26408 -
41163 -39964 -
47830 55112 +
18537 -59226 +
22987 -25757 -
16464 -58078 +
29310 -27125 +
24408 10909 +
49316 65921 -
38871 -80674 -
4436 22542 -
52814 37015 +
15369 30995 -
52197 52287 -
52130 -7267 +
20245 67277 +
45475 -41490 -
25517 47183 +
24081 1663 +
21772 -35111 -
10129 69345 -
23564 83930 +
21759 66285 +
50461 48954 -
2321 29174 +
3665 45236 +
50493 58080 -
44520 -58324 +
27431 -63752 -
51209 61494 -
10281 -54166 -
43644 11916 -
29896 94862 -
16015 -58261 +
10228 -20412 +
119 -16462 +
4361 79741 +
21960 -24417 -
7599 87891 -
23653 -21283 +
26529 -61760 -
24166 -2847 -
37180 -91323 -
37878 -91824 +
17756 21363 +
3690 6120 -
44194 45501 +
3750 28681 -
23384 -38048 +
23479 -29665 +
50424 -30505 -
28852 52615 +
42878 -17466 +
43017 -11369 -
50728 80009 +
10029 34241 +
40355 88699 -
13807 31430 -
27566 -2316 +
48534 -65891 +
43978 -12799 +
15342 94714 -
8740 -75357 -
22415 -89539 +
3003 -26221 +
18867 -15612 -
19318 33583 -
34843 -65606 -
16715 -73025 -
29299 -13932 +
20946 -45804 -
4178 12127 +
32336 41365 -
39350 38265 -
35603 -43883 -
22884 37426 -
38626 596 +
48078 22802 -
29593 -49574 +
41664 -55515 -
34694 -21103 +
31402 66713 -
33989 -4057 -
22703 24823 +
3369 -51277 -
43128 75471 +
6840 -22578 -
34909 33915 -
34664 591
30513 -92596 -
16511 -73144 +
14137 -61751 +
4596 -679 +
32773 79354 -
26025 -70831 +
15840 -71451 -
5540 61632 -
30599 43044 +
21971 -44449 +
2677 -70182 +
14469 -31625 +
3054 -93881 -
7127 -52366 +
16928 85333 -
31175 63069 +
21409 -7932 -
31812 -19989 +
19438 -35750 +
27838 -55315 +
4503 58515 +
33803 36895 +
11861 -94182 -
181 -17865 -
13737 84320 +
6025 50124 -
28061 -24160 +
16433 -33331 -
22289 42028 -
29307 2155 +
14591 5042 +
33746 -27307 +
7021 -75401 -
5810 -9347 +
5848 1446 +
3739 -92286 +
22825 -24984 -
7788 73863 +
21348 -52785 +
1158 -1567 +
21559 -52982 -
22052 62727 -
29871 21670 -
32320 34686 -
18442 14753 +
9319 49270 -
28002 47253 -
14293 -17338 -
18368 32489 -
28284 -63971 -
27305 11483 -
4797 -93685 -
25788 49430 +
33915 97761 -
8343 8689 +
25919 -22909 +
24317 -99974 -
15 22505 -
1832 -57020 +
13711 -72068 +
28976 -9376 +
10928 93745 +
4194 95606 +
20038 91598 +
21947 -41836 -
9385 -29379 -
25539 78801 -
10405 19620 +
11103 -84613 -
10857 88375 -
27025 8529 -
8768 -2332 +
21735 -37339 +
9826 77220 +
29833 -75558 +
30468 -33819 +
8955 85283 -
13372 -42576 -
32221 -94914 -
32587 -74190 -
1599 -78625 -
706 -40372 +
24266 -33115 +
28974 -80845 +
25614 -88416 +
2033 -57889 -
14096 61150 +
24049 -8988 +
25404 97085 -
27335 55822 +
25670 79674 -
10910 -466 +
21460 96819 +
19087 91392 -
16574 -25740 +
23330 37744 -
26038 -70654 +
32577 84309 -
17507 -27162 +
26304 -50613 -
20047 -6792 -
17800 -48141 +
7686 -77858 -
53 -98434 -
24473 -58691 +
14440 51200 +
2532 -76408 -
21551 59434 +
16904 -12776 +
12488 -21718 +
8619 -78275 -
7543 -4783 +
17185 825 -
13327 -35654 -
25955 14808 +
34333 -14070 -
2100 -95015 +
28808 -57903 -
9285 37994 -
33648 -46635 -
18953 67481 +
20956 46207 +
9434 2665 +
8570 -9009 -
30554 -99017 -
22926 49911 -
19258 8157 -
4589 55499 -
8073 52977 +
26879 85662 -
26365 47565 +
24345 -91969 -
4847 -81471 +
16733 -57560 -
15446 63338 -
17389 -57932 +
18736 20874 +
11294 -12594 +
10884 -31441 +
496 4171 -
5406 -33015 +
26549 86772 +
17101 -84220 +
32301 -56424 -
12347 40682 -
1669 -66206 +
16209 -32530 -
32492 20394 +
29179 94287 -
34047 18521 +
23249 85194 -
33634 75774 -
11091 77363 -
2660 -98339 +
14587 35384 -
25182 43157 -
2378 95732 +
34144 -15263 +
12284 31942 -
12043 -75953 -
17790 -7346 -
26297 28877 +
33401 92949 +
10831 28525 +
17180 45284 +
2294 -68917 +
7676 81493 -
5458 -407 +
25244 33914 +
3326 27584 -
2519 -76511 +
24253 51592 +
32571 90089 +
14213 4521 +
7256 -60298 +
27691 10048 +
4629 -51230 +
31536 -76964 -
7129 -81798 -
11411 60203 -
16110 -57137 -
34269 -81010 +
15758 -10475 +
6161 -7077 +
14724 20903 +
20336 49449 +
18892 -87485 +
3586 -70711 +
10831 7760 -
6546 90675 +
8130 -95832 +
2474 -71971 -
9665 62137 +
26246 38912 -
20855 89659 +
33434 -9431 -
8960 -96002 -
19111 33912 -
29730 82913 +
26376 -53080 +
4086 35354 +
15682 74106 +
34401 -15240 -
25547 11522 +
18046 77714 +
18668 85235 +
834 -12372 +
32104 -3979 +
33138 90095 +
29373 50216 -
24001 -84090 -
15035 -20592 +
18670 -89283 +
30424 44288 -
2240 -80084 +
31266 -57117 +
20141 29718 -
34386 -4197 -
28315 66662 -
28466 8512 -
25579 -74725 +
9683 60281 +
16362 56873 -
30751 -96496 -
33143 15107 +
15541 85657 -
5460 13002 +
28573 -97129 -
4261 -92574 +
921 -64252 -
29645 51310 -
20684 11791 -
9927 7843 -
20508 90210 +
23332 -52250 -
14198 72100 -
13175 6547 +
8213 59842 +
32703 -32246 +
29104 -53019 +
30204 -59644 -
31577 85533 -
26817 67962 +
4190 11919 +
23258 91990 +
6874 96541 +
2679 11482 +
10354 -54568 -
30866 -59077 -
34173 -3244 -
30141 -22376 +
33861 47234 -
24414 80241 -
22374 -46487 -
31658 -18451 +
34309 78509 +
17513 -16871 +
25515 42753 -
10902 23688 -
11401 -60776 +
25458 -61609 +
11409 35533 +
24589 -56052 -
15716 -81456 +
7745 -26984 +
28036 -20343 +
4335 5189 +
19760 -83958 +
26744 47566 -
31958 62274 -
24645 74364 +
14890 82108 -
19733 14851 -
17524 -17263 -
9784 -92596 +
9724 71143 +
7702 -11384 +
7827 94866 -
27709 -58397 +
8542 24704 -
17939 -63061 +
30048 23262 +
24007 7562 +
7157 59853 +
24061 -85918 -
27911 -22848 -
33517 -76282 +
31573 -73739 -
26029 -59869 -
15674 -95096 +
27042 31965 +
12753 76450 +
21336 -45930 -
33343 88934 +
25929 47626 +
11421 41917 -
26977 62826 -
34277 41690 +
27251 45767 +
34180 -96358 -
25956 -45678 +
28308 -57597 +
6373 30716 +
21285 26109 +
33938 -41073 +
21995 -57613 +
14281 9225 -
10778 77578 -
16035 12912 +
5779 -59891 -
12276 -37817 +
18622 973 -
28595 -35769 -
17167 -88921 -
22488 -20851 -
1871 -81570 +
14431 57052 +
31023 90132 +
12823 62527 +
31825 -47999 -
16663 94538 +
29339 11994 +
3171 -96870 +
19272 16866 -
10140 -58562 +
5671 93238 +
34526 59321 -
8440 -45887 +
33115 -99892 -
18156 -7033 +
25891 67626 -
25291 34969 -
16718 6225 -
16475 63464 +
4890 -87130 -
22846 -16861 -
4506 17753 -
20333 52369 +
5783 40009 -
11245 99570 +
33737 25533 -
31918 -11303 -
5521 -49892 +
10758 50137 -
23086 -91645 -
6924 -48725 -
8923 50892 +
21031 -34710 -
4996 -96188 +
25508 25196 +
6378 92728 -
23009 66171 +
24011 -89634 +
5647 -32552 +
28375 81751 +
13903 -35454 +
12977 8713 -
26218 -45668 -
28383 16209 -
16508 94673 +
27818 73737 +
12379 89010 -
24973 8189 +
31505 -38646 +
29592 99676 -
4286 21645 +
27584 9845 +
13677 -63865 -
15503 77452 +
18290 69549 +
13341 32513 -
13095 -6648 -
32769 -21843 -
28595 -39081 +
31274 64549 +
16639 -6907 -
10434 -41045 +
1123 80308 +
13296 -83999 +
8904 -99877 -
25492 46575 +
16992 -60815 +
16779 -32267 -
21800 62467 -
2573 84596 +
17406 -58904 +
6866 58804 -
10697 87592 +
34574 74592 +
15908 55916 +
671 -34811 +
19475 67291 -
25513 -71683 +
8575 61187 +
13207 -27990 -
12710 -82010 -
4398 -41065 -
23813 -25327 +
30849 -79849 +
25218 -94042 -
7943 53114 +
15570 -13087 +
29201 -49506 +
4396 -82475 +
24091 -34328 +
28720 96638 -
30490 -5009 +
28485 97567 -
3008 -21 -
28640 51378 +
27891 36184 -
4535 56501 -
18163 94991 +
778 -40741 -
3446 40103 +
27868 -5830 -
2098 -61681 -
21304 29427 +
31311 -7708 -
17714 -46376 +
20263 34789 -
3990 -15804 -
24694 63958 +
28022 -8434 +
21349 -26701 -
15491 22301 +
9639 46950 +
8567 46456 -
5136 40663 -
33577 -76389 +
24747 12642 +
21628 -62747 +
23118 83635 +
27114 -339 -
15225 -9440 -
17561 -27321 +
20687 -50281 -
23730 99528 +
27318 61965 -
18072 -62795 +
26574 -80269 -
16494 -62845 +
14568 20641 -
27751 96812 +
378 -55211 -
22112 -54411 -
24514 90942 +
15697 25562 -
28320 87845 +
2488 -13648 -
31274 -42248 -
9890 -77430 -
10914 -25033 -
13647 -59723 +
14997 -10255 +
10166 4809 +
1716 62207 +
12708 18683 +
16485 91659 +
36 -81477 -
25076 2075 +
8990 28026 +
17673 74973 -
20236 -11647 +
9486 8526 -
9506 -55371 -
23910 16776 +
30908 94067 +
28794 89254 -
6462 -78174 -
24003 67597 +
12105 44027 +
7766 43346 +
5432 -31610 -
26960 85100 +
7625 21341 -
30235 -5375 +
15022 99430 -
25534 -51601 +
30311 -68529 +
78 -24589 +
9008 -73850 -
30820 81162 +
8315 -3408 -
33695 85552 -
11754 -28496 -
12719 -23179 -
2050 48098 -
15287 86213 +
4728 -46194 +
23115 -42496 +
23519 -40608 -
9744 70297 +
8206 -98442 +
5863 7347 -
8515 -23096 -
9383 18570 +
18739 93948 +
2476 -78976 +
18718 73052 -
7518 83751 -
4288 -23663 +
19630 -67018 -
21072 96950 +
22295 37295 -
414 -22349 +
26180 65159 -
16533 61050 +
8922 -81527 +
33097 -86442 +
30315 58617 -
23559 37617 +
34314 -88914 -
30358 76848 -
31386 -28001 +
33109 40696 +
7521 9905 +
12241 38154 -
2106 18795 +
12326 -34118 +
6460 -70388 +
10085 13009 +
14911 53285 -
27146 -33898 -
4653 87601 -
14327 11772 -
17485 -3872 +
12530 -76987 +
25453 -15306 +
4825 24846 -
18877 11579 +
21970 -94592 -
9520 -98575 +
7476 -62342 -
27195 31261 -
7345 44380 +
23648 87647 +
31535 58339 +
2053 -24470 +
27957 15815 +
22900 4917 +
20932 22400 -
32160 26216 +
12257 75819 -
4425 20664 -
14328 96300 +
27358 -2382 +
9810 -38634 -
14338 -95728 -
405 1790 -
30306 42455 +
387 23571 -
24411 1105 +
3433 -54071 +
2970 63008 -
15064 -48711 -
6483 71980 +
21556 72861 -
20485 -24968 -
15238 3236 -
30307 -18188 +
24888 40020 +
16117 -4420 -
7190 25162 -
3186 77342 -
29791 -41237 -
25974 -14232 -
11788 1578 +
24157 10219 -
29924 91994 -
10585 -53859 -
4473 -79251 +
31138 -20089 +
31088 -58912 +
381 -5711 -
3669 -65169 -
22915 92691 +
34205 -57948 -
21162 18458 +
5618 -87004 -
10728 72022 -
10962 56769 -
13380 20023 +
1153 -52767 +
29791 48296 -
11505 64092 -
11629 -48551 +
34227 87503 -
16683 40985 -
26055 -89017 -
30017 12028 +
21157 482
8430 24927 +
10267 -4923 -
11675 -53001 +
2488 49367 +
4103 -21222 -
7002 32193 +
2279 65573 -
9340 -10311 -
15482 -32132 -
16724 -33699 -
5007 23686 +
12748 51065 -
19638 -24653 -
1521 -52642 -
3150 8869 -
3694 -49515 +
16777 13096 +
14580 70204 +
8349 -47920 +
13826 13740 +
11602 -62520 +
1567 -94500 +
9772 92693 -
15673 41733 -
16441 49284 -
4860 -13922 -
15824 63747 -
5456 -50758 -
434 85958 +
12949 -64235 +
7612 -19120 +
20693 70884 -
20466 -14835 +
6807 -15463 -
2839 35908 +
14760 84227 +
12790 74761 +
10160 1602 -
9379 30397 -
17189 3200 +
20342 81878 +
2359 -21494 +
14469 -33398 +
3219 7383 +
8640 -65068 +
14250 58781 -
13720 95598 -
16345 97067 -
16344 68277 -
5264 -38837 +
17361 59564 -
17232 43270 +
17895 88815 -
15918 83525 +
11 39011 +
16774 96487 -
4481 -55065 +
8153 24400 +
16084 66434 -
9148 -71748 -
10633 79180 -
15860 71967 +
10286 14526 -
8177 -91133 +
1681 -68961 -
253 -23101 +
8417 -61150 -
898 36745 +
6565 -17754 -
2306 76883 +
13695 -81380 -
15664 -10930 +
14240 90771 +
20158 -27542 +
3547 59222 -
10842 64121 -
4404 -57124 -
11590 -92590 +
9538 71212 -
16146 93155 -
1853 93576 -
7893 -18203 -
19938 -87566 +
6858 -54344 -
18197 58179 +
102 -45715 -
15609 68908 +
6305 23650 +
12205 1841 -
20669 45277 +
4092 59774 -
10052 26549 +
18717 -5997 -
9498 25387 +
798 -54643 +
7641 23886 -
10314 -74099 +
406 35381 -
3146 -70360 -
20461 -27895 +
4046 -59408 +
5490 45944 -
1183 -98941 -
19477 -31539 -
9271 -37508 -
3904 -26412 -
20654 -66169 +
10560 88166 -
1900 -12487 +
20142 -43236 -
16480 126 -
9266 85534 -
12051 8129 -
4519 -92788 +
507 25254 -
13372 -27984 +
5461 -71598 +
3768 -79828 -
363 36929 +
5957 86842 +
15209 40911 -
19366 51922 +
19136 -4034 -
20793 -2918 -
19625 42933 -
14516 51359 +
6593 -93323 +
18052 -35460 +
10008 43273 -
14757 -27150 -
7168 -76257 +
5401 -54253 -
4576 32507 -
16202 -16750 +
11841 13042 -
12486 -34854 -
9507 -10620 +
19176 24230 +
12684 49894 -
19564 15498 +
12867 -66303 -
4808 -8985 -
7816 -80528 +
16053 -96053 +
16026 -79161 +
18421 -18015 +
13656 32543 -
15089 44156 -
6869 -23615 -
20445 -47949 -
3514 -59766 -
9215 -72642 +
12007 17025 -
18934 50399 +
7197 -9831 -
15313 -20078 -
14422 -90397 +
19482 -12250 +
15822 -38734 +
15575 50097 +
4635 30914 -
1519 -67685 -
8288 66597 -
4778 58760 -
7429 41846 -
11417 -12100 -
13463 -57027 -
20394 -23459 +
7962 -18619 +
4649 -91681 -
7962 20573 +
10878 89608 -
12016 55117 -
1387 70687 -
14874 40997 -
19120 35266 -
19624 71416 -
6558 -74905 +
14293 -28930 -
20391 53747 +
603 -19035 -
17056 -71192 +
20941 26688 +
11184 24683 -
7546 62845 +
18675 22551 -
19154 -56087 +
1238 84279 -
8764 71648 +
10162 97431 -
4258 33406 +
4049 50017 -
20894 -71819 -
9098 90253 -
11414 87929 +
3903 -92999 -
17171 52716 -
8292 -92192 +
18254 58508 -
8826 60102 +
1067 -68834 -
19066 -94392 +
4165 -79697 -
17515 2499 +
11959 73827 +
15612 91993 -
14671 52189 +
11282 -37995 +
11574 2140 +
9552 77631 -
16931 -3404 +
6619 -42190 -
9551 26371 -
14365 -62013 -
2759 -47697 +
17836 -19793 +
167 -3332 +
7797 -41357 -
18306 -96819 +
18099 76147 +
17537 -37201 -
14225 -52843 +
4241 -38458 +
14973 -7195 +
5395 71390 +
9566 -48359 -
8735 -51009 +
14319 42701 +
15468 -51600 -
4952 31238 +
4050 86812 +
8196 -83770 -
20506 -19209 +
20045 -95111 -
5434 -1676 -
20804 87087 -
9638 32082 -
20356 19310 -
17691 97999 +
3460 20172 +
11485 33455 -
21093 14689 +
5382 -16793 -
5261 52484 -
1788 -41786 -
825 -4062 +
1710 -49338 -
13371 74995 -
20590 51920 +
5920 84962 -
15088 -71788 +
19503 -16619 -
11420 49257 -
20853 -43392 +
19896 -1545 +
17376 -68382 +
8557 16041 -
6030 74188 -
14734 -34391 +
15381 -17904 +
11361 89256 -
3753 -17674 -
11205 96939 +
13579 -22188 +
19891 -1084 -
17827 54962 -
20669 1349 -
5596 -79731 +
11355 19105 -
6492 -5519 -
4722 81109 +
10239 -26066 -
16100 -70102 +
19600 -10842 -
976 -9634 -
20248 19441 -
14853 -93389 -
621 28060 +
8611 71874 -
5718 16216 -
15652 -61251 +
5467 35845 -
13926 -74889 -
5404 94039 +
12333 -68328 +
8760 -24263 -
8202 -49056 +
20983 -43639 +
747 -83549 -
10077 94812 +
17851 72913 +
10884 -55118 +
6241 4256 +
8663 28105 -
8208 -21028 -
787 1707 -
12200 -98094 -
7181 -19543 -
13395 -20664 +
2543 56791 -
9441 -75945 +
955 -32569 -
445 79476 -
16574 -86764 -
18342 76640 +
19579 -37775 -
1386 14831 -
20171 -33245 -
3306 -81323 -
9359 -57222 +
21053 -79166 -
15557 -73430 -
7205 -6472 +
3421 -56927 -
10765 -17502 -
795 -7443 +
18991 -43889 -
3229 -37388 +
5970 51667 +
9056 -34847 +
17376 15171 -
18170 -48730 +
15756 -55234 +
20080 31698 -
15241 -54487 -
1152 -3836 +
5047 -86151 +
13315 70728 +
16312 66107 -
9792 4540 +
12301 -21489 +
17360 82404 +
19500 -44326 -
241 9629 +
18263 -70841 +
18122 -26409 +
14518 -44249 +
18263 91852 -
960 24245 +
10737 38410 +
1940 61567 -
8243 27236 -
13575 3125 +
17991 68276 -
17718 64558 +
12043 83965 +
13276 56763 +
17413 47778 +
16432 -64548 -
7288 -30847 +
6996 -17409 -
8570 80017 +
11946 24629 +
11778 -52683 -
16593 -80578 -
954 19867 +
4225 -50490 +
6358 -34954 +
1648 29205 +
15661 58295 -
11651 49445 -
10221 68467 -
19068 98902 +
1481 -79812 -
9601 15263 +
3637 -40345 +
5087 -76408 -
10096 -96024 -
5325 49152 +
8532 40647 +
15981 -15948 +
14005 80583 -
2965 -94190 +
4311 -62589 -
9117 32069 +
4258 76641 -
3832 64637 +
1581 59344 +
618 -33020 -
14117 12324 +
13481 -90855 +
7262 90282 -
10031 59409 +
1095 16469 -
9030 -70540 +
4052 19601 +
10727 -1645 +
15092 -83071 +
7894 40475 -
21043 -26408 +
12597 -31173 +
9725 89056 +
12152 -24018 +
12634 -63455 -
17486 -21069 +
15225 55783 +
4667 8819 -
9395 -616 +
1756 -97180 -
1500 70630 +
12614 98055 -
13030 -2313 -
14175 20675 -
10976 -3122 -
19117 61609 +
19251 -99510 +
5461 96901 -
2796 31251 -
3672 9999 -
16314 91410 -
3438 -16440 +
12030 37791 -
174 -93295 +
19547 -93556 +
6241 68617 +
11453 44751 -
21094 -99758 -
7597 80168 -
7959 -74960 -
5957 -35056 -
17468 -51298 +
14290 72195 -
20427 22925 +
15900 -13885 +
17651 89557 -
17601 98269 +
7186 -74146 -
19199 45368 -
5170 96123 +
12589 -16947 -
8863 75665 -
6762 69336 +
3063 -58523 +
13074 -51342 -
14240 -68639 -
3662 2664 -
7296 78057 +
11033 63560 -
5509 74485 -
12818 77686 +
6561 -6521 -
16289 -61847 +
12852 -35347 +
7501 -54632 +
5538 80221 -
4137 87195 -
4686 97384 +
17393 -23376 -
19829 -87909 +
11145 -97868 +
17651 -46429 -
7994 -31243 -
6469 -57561 -
20309 23129 -
10540 27857 +
18434 -55387 +
8180 -69986 +
10780 -96816 -
12422 -24625 -
18197 -10973 +
5653 -43619 -
18760 -58920 -
11011 68018 +
16194 -69583 -
7839 -87330 +
12093 1581 -
2628 1134 -
13821 14952 +
14135 40035 -
14546 39483 -
19647 -14032 +
4731 -14053 +
5589 -98404 +
5745 -79745 +
4795 -30123 -
5948 -44272 +
17550 71302 +
7806 27105 +
18163 77427 +
9305 47292 -
19530 -14066 -
415 57105 +
82227 804
2089 20428 -
41211 28238 +
713 4420 +
67922 58265 +
75138 -41141 -
57322 -22563 -
75084 -66755 -
28014 -39896 +
6868 -99009 +
12662 37727 -
1122 19040 -
54330 -84422 +
58302 36082 +
60898 -67808 -
41443 62349 -
22732 25557 +
39701 -39560 -
71842 49378 +
81532 80543 -
54102 10984 +
29491 -84838 -
41131 -71334 -
46252 -32131 +
52307 -31993 +
79260 75922 +
2579 35060 +
69197 44756 +
30528 -88690 -
52585 -80960 -
33132 -41482 +
64830 59527 +
47672 -91950 -
8792 -4854 +
752 -58640 +
6137 -81577 -
16831 -40857 -
29994 -61708 -
2076 -50167 +
37381 65637 -
56800 -47584 +
46752 -41653 +
70829 -79261 +
15003 51429 +
45834 -36588 -
50338 -16662 -
16262 -11268 -
27421 89638 +
22466 -79180 -
52434 23227 -
35836 56664 +
69952 64007 -
55803 -94620 -
72868 59757 -
62200 -75593 -
19037 43796 +
11461 -68792 -
25306 -2464 -
61410 -14721 -
59755 -67628 -
67458 -51276 -
75966 -39685 +
73151 42542 +
21691 16443 +
73908 -80254 +
69160 42940 -
39374 -86105 -
73586 -54720 +
80314 -72852 +
15363 -28037 -
79199 22618 -
10153 95024 +
74286 35466 +
24280 -41145 +
79673 -59569 +
3768 55711 +
18027 -95026 -
990 42811 +
68596 45548 +
72114 -82672 +
50094 -70036 -
25676 77427 -
70460 81665 -
3553 89450 +
57204 48933 -
3083 34565 -
18239 57315 +
51066 -4453 -
80596 -95938 -
56728 40510 +
28337 67677 +
66301 40200 -
67890 79377 -
52141 -46801 +
38593 -7371 +
41993 29359 +
64760 -26720 +
25640 57220 +
78618 39163 -
18630 62402 -
30509 27169 +
36220 -54252 -
21817 -22870 -
