68
53955 831
1579 -66729 -
2121 -35136 -
2443 -22060 +
3312 -79579 +
7190 25550 -
9519 67509 -
11313 20081 -
8452 21706 -
7059 -39477 +
7640 8576 +
10982 -45170 -
131 2404 -
4908 20319 -
11763 -18553 +
3116 26460 -
9177 16735 +
11498 64045 +
8096 -88910 -
814 -68531 -
4936 -99255 +
1546 39352 -
3633 58789 +
3217 95156 -
3989 61555 -
10445 17349 -
10679 -59909 -
8419 13280 -
1512 -47436 +
3739 21472 +
3412 49556 -
9830 -57008 -
9481 5382 -
11260 53516 +
5725 21943 +
11791 71171 +
8762 -14698 +
9168 -39838 -
10905 75190 -
6177 24328 +
11230 -9889 +
3832 96603 +
10007 66399 -
9466 38780 -
4048 89954 -
9692 -19085 +
259 35283 +
1593 -36551 +
10774 21780 +
9579 94322 +
5938 29965 -
518 -28292 +
6583 -55711 +
11751 56771 -
6996 324 +
8759 -75717 +
1417 15378 -
6286 -77547 -
6647 -70385 -
5440 -50623 +
7065 -78065 +
3822 -99644 -
2243 93835 +
598 6997 -
893 94466 +
10254 81385 -
12052 31061 -
4852 44611 +
6778 -23397 -
6256 -98676 +
5848 14979 +
12006 85875 -
9691 79759 -
3821 44779 -
7794 -66671 +
4038 -25276 -
2480 95178 +
2640 67988 +
3311 32552 -
11025 -51447 +
3956 -4427 -
12480 10511 +
11645 4533 +
11136 -31745 -
5335 -52949 -
12042 8172 +
3621 -79954 -
2057 -11174 -
9149 26941 +
8866 -4308 -
2841 -15159 -
3224 98756 +
9624 79771 -
11161 -97572 -
1353 -85905 +
5764 45132 +
11952 -57823 +
11295 -62800 -
8111 69880 +
11180 -62430 -
975 -95906 -
6165 -66657 +
2274 -90864 +
294 -77295 -
10158 -34072 +
3866 854 +
11183 94573 -
1249 19711 -
8878 75646 +
3138 33719 -
2785 -55472 +
8438 -57813 -
534 -9845 +
8290 -16394 +
3739 16464 -
1951 23583 +
1925 45860 -
444 46666 +
4816 -71895 +
251 72848 +
10533 -9094 -
7276 59915 -
2657 80675 +
4813 77254 -
2963 -25129 -
11105 8339 +
6860 50565 -
12254 7318 -
7355 58319 -
11381 -31877 +
12071 -6579 +
1876 68626 +
8454 -75708 -
1812 49897 +
2524 44347 +
7405 3243 +
898 95597 +
10386 -20468 -
3063 -80646 -
8557 -33576 +
2173 21505 -
9483 -17045 +
7198 12758 -
7041 -74294 +
5123 65589 +
6107 3518 +
10022 -38559 +
6303 26547 +
5236 -42359 +
5621 -60110 -
4246 -89890 +
11619 51730 +
2021 16408 +
1450 77199 -
1796 67422 +
5309 -22487 -
5289 -66818 -
7288 -96230 +
6815 23812 +
7562 93612 +
4808 8095 +
644 -15628 +
5273 -82595 -
9909 22438 +
12107 -26870 +
2562 -54383 -
12510 93501 +
661 -95698 +
6051 -82077 +
8000 -888 +
7203 37080 +
9500 22111 +
188 51370 -
3479 -35681 -
5598 60207 +
9605 49999 -
7134 42347 -
6411 72212 +
4839 -55819 +
12402 41897 -
10140 -56871 +
36 75687 +
9945 -13776 +
11141 -31602 -
8602 63136 -
11395 59541 -
3774 66150 -
4731 -73085 -
12393 -92690 -
1435 969 +
9312 -67981 -
4046 -9918 +
1352 -29981 +
1550 22286 +
4550 29934 +
3311 -41690 +
2906 40717 -
10008 75537 -
7421 -61816 -
8165 3008 +
1713 -85564 -
1122 -67944 +
11234 86786 -
1016 -16353 +
5644 20582 +
2660 13652 +
1822 58151 +
10239 28593 -
6798 21842 +
137 43453 -
3277 -99143 -
267 -3125 +
744 81568 -
8802 81803 -
10766 -11901 +
8830 -28604 -
4138 -37989 -
1141 -91188 +
6098 -45153 +
3011 23314 -
8588 -40028 -
9394 -27965 -
3853 -75213 -
5167 -59551 +
5612 -20317 -
6784 -82636 +
12086 61666 -
5308 59044 -
9525 -7507 -
8323 -77790 +
10951 45049 -
9188 -45049 -
5044 10206 +
11058 -99186 -
1632 80480 +
753 -68166 -
9818 -10679 -
12313 -94608 +
59 58143 -
12037 -29225 +
9040 -57459 +
6257 98738 -
6129 -57399 +
829 -25633 -
6652 -68499 +
11163 51531 +
7555 -67650 +
8653 30435 -
6423 47117 -
10155 15650 +
12633 -22793 +
10922 95183 +
3312 7069 -
4274 -77418 -
10307 -39654 +
4922 91152 -
6280 72149 -
10669 -35056 +
9373 -43119 +
3477 -11564 +
2929 -35972 +
9431 -49139 -
497 -43773 +
12417 -54742 +
5288 55858 -
8101 -69865 -
11576 30371 +
11923 82111 -
8837 37511 -
5772 79714 -
10791 67365 +
1707 -95800 -
11946 -18442 -
7515 76361 -
10132 -93259 -
2023 -9035 -
7899 17566 +
10709 21327 +
9520 49492 -
4520 15230 +
2097 -25047 +
320 -97314 +
4562 -55175 -
7084 82537 -
8047 -69758 +
7228 -9000 -
10129 3890 +
5961 -94115 +
387 -36323 -
12097 30496 -
3201 41210 +
11696 -19101 -
11097 85749 -
4737 -31922 +
6085 7189 +
657 -17571 +
4871 63588 +
5999 72573 -
10325 -25236 +
394 -16989 -
6570 -32794 -
10789 -85550 -
7087 26053 +
1976 -67139 +
6602 51473 -
11741 15694 +
11194 -7342 +
8876 -34828 +
8977 34861 -
762 -65508 +
1504 45274 -
537 36534 -
3982 -55883 -
5255 -69038 -
9081 -70750 -
9610 65351 +
1506 -17482 -
11494 -76144 -
4804 16057 +
8478 42558 +
9784 97815 +
6627 73667 -
12206 -82123 +
10714 -20292 -
6123 -55143 -
1823 -69067 -
6187 -81468 -
6303 -10158 -
3269 -54205 -
8333 -65931 +
4886 -41093 -
9072 -16912 +
2326 -11340 +
10953 -16197 +
7021 -41218 +
12279 -34187 +
9618 -70127 -
9411 -36840 +
513 -3698 -
3247 -95859 -
7455 -77431 +
3891 89982 +
10048 -81354 +
11954 -75161 +
8725 -9955 -
6296 -70807 -
1694 -64463 +
6390 42275 -
9972 78067 +
842 -57516 -
11158 22252 -
5067 -12237 -
12112 -81953 +
8015 -60679 -
10006 -50177 +
5003 98371 +
1476 -67921 -
7549 -86117 +
131 99580 +
527 13630 +
11788 -32686 -
3379 28590 -
2987 43441 -
10894 -70620 +
7089 -37675 +
8663 -89694 -
5859 -42712 +
10979 -3675 -
12125 -26626 +
1103 -41134 -
4951 -96255 +
3785 73926 -
8440 -29400 -
9220 16845 -
7787 -15342 -
10979 94917 +
10812 -19289 -
10752 26508 +
5150 58350 +
2642 -33252 -
2249 4635 -
8066 77571 +
7263 58554 +
9748 -1689 +
3904 -81694 -
1657 69538 -
9033 51141 +
621 54605 -
9061 -36374 -
1030 -30095 +
2633 -1570 +
9812 -41066 -
7463 93369 +
1233 -6333 +
5203 72987 -
11512 57963 +
12544 59371 +
6291 -11258 -
6680 45673 +
2510 73136 +
285 -8543 +
11525 83580 -
1707 -59457 +
1512 -82314 +
580 -28569 +
4512 -89810 +
6407 -99344 -
6953 -29807 -
12017 -3494 +
1947 -10613 -
8985 -23218 -
2895 -89973 +
6850 -59073 +
8970 24687 -
8294 97383 -
11294 -98261 -
8468 69416 -
12233 59546 -
8212 32417 +
5303 57442 -
5981 50515 -
2650 -82486 +
8253 19233 -
1724 77719 -
4222 -7299 +
7734 50559 -
8099 19984 -
3833 60713 +
4303 -88249 -
10550 67880 +
11820 -54832 +
868 -26668 -
953 43286 -
10474 -63714 +
6376 86156 +
7857 -42383 -
6111 69037 -
7167 -63600 +
546 -63175 -
112 -58227 +
7113 99130 -
11222 40597 -
9365 -81111 -
9037 63305 -
7017 91706 -
8556 58400 +
2551 -4246 -
2847 59831 -
1169 -97958 -
11169 -94864 -
11879 -95966 -
2793 84845 -
8566 57582 -
3841 -67573 -
10518 -70373 -
1339 -34463 -
11927 -95457 -
8268 31822 -
9228 -33058 +
10599 94125 +
8565 -27653 -
687 -4208 +
9844 12405 -
4976 21404 +
8324 -24319 +
6626 7866 +
975 89154 -
11514 -85468 +
5736 -9240 +
10186 -95266 -
10026 -96620 +
3772 68556 +
520 99685 +
5108 -416 +
5803 19680 +
4825 -75784 +
1108 36787 -
3622 -41319 +
11255 84951 -
3266 -83604 +
3568 21469 +
7962 -80939 +
7313 36695 -
7694 49313 +
7883 25752 +
9968 -20469 -
8905 -47111 -
5450 59571 -
5126 6683 +
3813 78485 -
12453 21482 +
3370 81286 -
9215 38486 +
5827 18224 -
6460 -42247 +
8195 -2133 +
6347 9200 -
11547 -45245 -
2052 83380 -
6830 62011 +
8718 11501 +
10160 70374 -
5890 77097 +
10814 -28855 +
6608 36222 +
10620 -87874 +
10841 -37892 -
1736 -59290 +
5064 -19814 +
11884 73077 +
6655 -65592 -
9969 -30637 +
10766 26164 -
2723 98349 +
1306 65915 -
7813 88630 +
10012 51738 -
993 2662 +
12114 27404 -
8027 15434 -
1976 -20553 -
1106 48337 +
7646 -15103 -
7073 92830 +
9460 97614 -
2386 -78625 +
9907 55892 -
5104 31117 +
9281 73716 +
350 -4 -
1867 20073 -
8070 -48692 -
6922 -40575 +
11018 38859 +
11476 -94910 -
12512 -86411 +
10555 -666 +
4287 -93858 -
4362 46912 +
7461 82122 +
9133 16164 -
11209 34671 +
423 34455 -
4116 -80250 +
11241 -52757 +
11423 -4293 -
4930 56817 -
12043 -38723 -
9963 -66155 +
7615 28259 -
9860 -24264 -
10469 -87695 +
4267 85378 +
9663 -49328 +
1932 -77768 +
4873 -97052 +
10399 -910 -
10830 -9682 +
2877 23047 +
11372 53446 -
62 13583 +
10378 -55320 -
2123 -59943 -
161 16601 +
2585 -12417 -
9135 -14823 +
9855 -64581 -
12488 77794 -
8641 -89852 +
3112 -85 -
5935 10804 -
11129 92437 -
3894 -41913 +
1897 39944 +
526 60952 +
9212 11865 -
6463 22317 -
1252 94533 -
1579 -71400 +
1200 53064 -
1938 53831 -
4789 -44989 -
2543 22637 -
2939 85011 -
4784 -85210 -
4764 69628 +
1135 -278 +
4740 56574 -
2067 -38225 +
7695 91585 +
10540 -95209 +
5104 59624 +
8765 -45020 -
388 -31215 -
4448 14657 -
4825 41765 +
68 -76317 -
12009 74790 +
9954 70254 +
11277 -9592 -
6939 15197 +
5668 -20536 -
8295 14650 -
10135 -27501 +
5378 -80358 +
2677 79385 +
8209 3887 +
8941 -85991 -
12245 -45208 +
10966 43255 +
11640 29585 -
11086 5027 +
6248 35876 -
9298 -97519 -
1267 41686 +
8526 -80895 +
960 -79229 -
8064 43824 -
1673 -77993 -
2009 73294 +
242 32446 -
4296 3615 +
1063 36890 -
5836 74693 +
11374 -63500 +
9008 47058 -
5186 -70247 -
2539 79823 -
3489 10974 +
2693 -40820 -
4583 95691 -
6678 -98333 +
5229 -74554 +
10391 -75340 +
5927 35281 +
3142 34483 -
8551 -55379 -
11596 -20267 +
11448 -67220 -
11630 -30278 -
9232 9938 +
8785 -92514 +
11817 -12885 -
7877 28601 -
6542 -40630 -
7892 53331 +
3652 -96266 +
2522 53347 -
11201 99090 +
5103 -64475 -
8063 351 -
11045 -59600 -
1749 18900 +
5727 55978 -
9649 -93123 +
6748 36436 -
8852 -11285 -
1504 -68990 +
708 71140 +
5539 95220 +
4235 -54186 +
11600 -70741 +
7079 -42579 -
7940 -33878 +
8668 -49354 -
545 15235 -
3336 -40969 +
9475 -40139 -
3603 -49674 -
11606 -30995 +
4667 -38133 +
7626 73970 +
1829 -8490 +
12638 45885 -
12267 80308 -
2478 25228 -
9956 -33722 +
569 21119 +
10177 71685 -
12395 58961 +
11035 -13711 -
12548 -30357 +
1070 -5583 +
10149 84941 +
8398 32415 -
9130 -73186 -
5079 56695 +
10478 52462 -
4224 72682 -
9484 62689 -
406 -9131 +
6567 -97894 +
8477 59656 +
1409 -83933 +
11055 -16299 -
10141 -34280 +
11570 42497 +
2929 34301 +
6558 58225 +
11164 5273 -
2979 34488 +
11782 77678 -
610 67548 -
10003 -64960 -
10129 84768 -
5726 99614 -
7466 -154 -
4570 66401 +
8539 -11531 +
10918 31032 +
10229 69039 +
6738 -67742 -
8826 27548 +
2825 29770 +
10046 -89158 +
8608 26639 -
12459 13422 -
5952 -82118 -
9359 -57297 -
5210 60308 -
5521 -48756 -
3576 68324 -
2911 41139 +
10141 54981 -
10280 -96024 +
5668 -8811 +
7275 -5840 -
11856 -16133 -
9931 99759 -
1271 -91929 -
5022 -79953 -
10378 52896 -
2788 -17334 +
5388 1838 +
653 37756 -
4821 71355 +
7597 89194 -
6132 -90149 +
8385 -22370 -
3337 -10317 -
3862 -59044 -
10894 -61478 +
11810 15406 -
1419 -67719 -
2655 88430 +
10817 -47872 -
1724 -81364 -
7636 95330 -
7258 28765 +
9034 -21785 +
3986 5723 -
1028 -8233 +
12031 42058 -
6714 -49454 +
1174 14560 +
5312 -34767 +
3686 -47105 +
5796 -6939 -
11897 -57319 -
1368 -12763 -
3809 14564 +
7978 -43621 -
5874 80487 +
11469 -65401 -
10419 38095 +
10004 54789 -
12107 -5641 -
9280 -30250 +
6577 -79334 +
10625 63636 +
5710 -88165 -
7910 -44585 -
1828 -97936 +
10181 -10548 +
5015 64774 -
7262 -56347 +
6134 18955 +
9490 23418 -
4306 13308 -
7573 73152 -
11609 -37485 -
10825 -71904 -
4442 -33699 +
7177 -52651 +
9806 -48721 -
12133 50072 +
718 -99393 -
9967 37660 -
6576 -63283 -
11401 83633 -
9584 23129 -
1002 -91541 -
4924 86396 -
2620 -99846 +
5034 21240 +
292 -40801 +
2753 11295 -
4956 -54176 +
2391 73079 +
11204 31255 -
2048 25993 +
3274 -8442 -
8340 -34027 -
11325 52557 -
66563 445
4874 -28621 +
21381 87950 +
18793 -63340 -
21831 -37602 +
13638 -36902 -
10805 -22876 -
6484 46487 +
56815 -80928 +
18389 -59837 -
52111 -74663 -
30276 -30693 +
49372 32435 -
33679 84903 +
29416 -99322 -
52848 -12826 +
2043 -79273 -
6906 -19205 -
31608 -59151 -
31429 1213 -
3340 17990 -
26125 22889 +
8743 42116 -
62154 -15934 +
31676 -20848 +
64322 30457 -
47301 -28419 -
20167 39781 +
58065 -22484 +
38416 -39988 -
243 -52697 -
28364 -49427 +
51032 17245 +
32070 95263 -
24354 49608 -
4171 27340 -
33184 19759 +
21785 84016 +
32060 -46205 -
40315 -38247 +
55306 39947 -
42287 30212 +
54560 47951 -
33217 -11622 +
3824 8714 -
1984 -44604 +
60519 44239 -
49430 -91033 -
60890 -16720 +
17913 -51491 -
50750 -62985 +
55212 87 -
17586 25612 -
9280 -35897 +
48323 -87342 +
60818 -51750 -
30148 -14139 +
38987 -56228 -
55549 79960 -
15417 82410 -
63320 -52211 -
42400 -34841 -
11506 18376 +
7038 -17809 +
34902 -60239 -
57065 -54516 +
15061 -22614 -
4921 48499 +
1346 23413 -
15435 31938 +
6286 11811 -
20512 74901 -
39210 -10279 -
30084 96448 -
58471 -35490 +
61733 -2676 +
20217 7183 -
43071 -27839 +
41418 -7421 -
62449 3583 -
16921 -7435 -
3455 26978 -
22429 -4223 +
16081 17674 +
47881 -94865 -
16189 -97972 -
9817 -66341 +
37879 -68435 +
41436 63715 -
47856 51716 -
20020 13142 +
65720 -83695 +
45526 -79788 +
8913 10355 -
11659 16584 +
54294 -5932 +
45307 54689 +
30808 88476 -
44355 68091 +
13427 -99134 -
65592 -5605 +
51402 -41730 -
23648 -80767 -
26985 -35151 -
1606 -5502 -
13969 -21747 -
29231 64727 +
47825 -66682 +
33353 48718 +
5822 83555 +
32837 -23027 -
56971 47144 -
56591 -59248 +
62852 81403 -
64389 97710 +
53019 -84502 +
35311 81898 -
4058 -77683 -
24546 42253 +
52065 46602 -
7288 -4040 +
66005 -99703 -
30638 8530 +
18523 56663 +
37304 42246 -
27604 -83422 -
30355 9647 +
64541 -72462 -
52173 27027 +
35783 99934 +
50096 -54680 -
50530 20466 -
44661 63538 +
29899 21968 -
51842 27672 -
18360 -86987 +
12902 18536 -
64955 -66222 -
21619 -51071 +
41184 21773 +
49180 63703 +
8195 -32446 +
25836 -68342 +
50713 20866 +
5714 -69216 -
48180 27175 +
64446 -94143 -
52757 50663 -
15771 36933 +
11382 5158 +
34489 -68156 -
54027 -50479 +
14166 66925 -
23353 78754 +
39538 84952 -
10066 85049 +
63362 -22773 -
34289 -35179 +
4730 79430 -
30581 52360 +
46999 14593 -
9799 -68146 -
44940 78820 +
21089 -89075 -
64226 76961 +
24020 -91713 -
58564 -17093 +
40334 -26520 +
43386 9122 +
48090 33685 +
9899 -82170 -
42123 -59221 -
50697 25304 +
46348 -62000 -
65816 -53329 -
2875 50774 -
7238 17280 +
54275 9893 +
52874 -44336 +
14090 -33943 +
24547 2371 +
13231 42772 +
14443 -32775 -
46130 81091 -
43125 -55448 -
65161 -42848 -
54562 -82873 -
50759 11026 +
42345 -78015 -
30575 -40443 -
58799 17229 +
20255 -34617 -
37775 -30670 -
42138 -19334 -
56691 27654 +
56651 33375 +
24171 98876 -
17659 -262 +
26234 92428 -
9931 64041 -
10896 66377 +
18089 89780 +
21800 10633 +
63022 -3331 -
28044 50528 -
9026 -99642 -
30127 49043 -
4044 62218 -
55016 -66601 +
10454 78469 -
42093 -488 +
34738 -5849 +
13165 -90280 +
7380 67346 +
38241 47979 +
18039 -47304 -
58103 -19739 +
49552 -38367 -
25125 -84092 -
54135 84660 +
40652 -84938 +
35857 62004 +
21591 32419 -
36828 7537 +
1393 5692 +
9162 46684 +
18819 -1089 -
28930 24772 +
44655 5914 -
26777 -36920 +
45499 -64137 -
45739 24826 +
24271 -10788 -
57422 29090 +
64763 23069 -
25963 10121 -
57535 66721 +
19323 -83878 +
25122 -71514 +
42615 -61319 +
26650 -98851 +
51633 41216 -
28006 74980 +
16630 66320 -
9971 31465 -
16382 -58275 +
42851 -50444 +
42309 61445 -
4045 -30787 -
38814 25300 +
423 64303 -
903 -29258 -
3782 -5986 +
5224 85356 +
44828 61501 -
47754 51511 -
51974 14443 -
15621 -67673 +
17539 -60712 -
24800 -53709 +
6241 -61413 -
50802 77506 +
24348 -25422 -
66133 -67713 +
39122 -31048 -
64983 -12718 +
53482 -82184 +
49188 -7019 -
1468 40721 +
18358 -78709 +
14144 -35484 -
47609 24226 +
61714 46774 -
8319 -98104 +
13675 26639 +
46781 -5695 -
15154 10091 +
51628 38105 -
37653 41156 +
7658 -45616 -
5575 -7097 -
28943 -89035 -
20279 64849 +
26631 -70468 -
36568 -50924 +
21624 39810 -
10582 34304 -
59942 93395 +
6802 -50102 +
11804 85512 -
40502 -7855 +
15511 -58299 +
25590 95125 +
28693 -72992 +
17898 96129 -
23296 -54212 -
42170 -69757 +
57500 -2536 -
24808 63499 -
2127 18921 +
3995 -54550 -
20988 47372 -
11142 77469 +
31109 93978 -
62127 28157 +
51498 -33634 -
13046 -36268 +
22760 -56691 -
68 -80565 +
44927 -19792 -
41284 88268 -
61068 -49012 -
15984 52241 -
64451 92774 +
40515 -72591 +
26835 99104 -
38838 -4953 -
20740 8238 -
21374 -71088 +
61566 52179 +
47250 74347 +
65079 -32553 +
23471 35387 -
2594 -86219 +
16854 93970 -
51301 79043 -
54525 -49426 +
55063 -63624 -
43611 -73723 +
37233 -40838 +
47297 -19691 -
54901 79346 +
36887 -40148 -
40363 15041 +
9298 22130 -
14414 -5033 +
36713 -90643 -
21331 -66714 +
60847 65710 -
57341 9466 +
5604 91985 +
14509 -65438 -
26292 41504 -
23441 -24949 +
35555 19572 -
32042 -10470 +
17137 16653 +
14781 52003 +
23337 98621 -
45534 -63515 -
64992 96404 -
5122 92839 -
58809 90504 -
22885 -72674 +
997 57084 +
56694 8332 -
52495 -34398 -
39692 19017 -
21589 81128 -
54403 -81933 +
28443 87154 +
50571 77328 +
7122 28692 +
64666 -50519 -
17927 -56881 +
42668 -6898 +
43092 -21486 -
6731 12613 +
56492 -8558 +
42013 91363 -
65555 96292 -
48514 40402 +
5314 -58942 +
37671 3639 +
9705 -23353 -
16638 -45868 +
36813 92524 -
59180 -58508 +
41157 -70660 +
56651 53549 +
15043 -70677 +
66301 -24323 +
21323 -52632 +
16506 -166 +
17091 -64142 +
64837 -24819 +
20998 -32316 +
12630 -5741 +
4423 57589 -
64372 -27336 +
41434 -88998 -
56241 58645 +
12490 -52435 -
34996 -66773 -
21673 -26828 +
62081 -98666 -
41540 -25726 +
63077 92321 +
4228 63775 -
64726 77443 -
65105 73099 +
42722 -67870 +
3626 -92148 +
34443 -41864 +
59456 80179 +
27916 -57695 -
60504 89473 +
54173 6090 -
38948 -4885 -
36553 -35565 -
16179 17007 +
35025 -70106 -
15986 -31466 +
49349 24557 +
63180 -88540 -
43794 -98676 +
30609 -54775 +
30394 54639 +
26761 2644 +
895 46202 -
22170 -86379 +
33586 -26593 -
56252 -70870 -
41504 47586 +
59522 75570 -
46999 955 -
48407 71310 +
60438 -43291 +
63076 7198 -
26939 26555 -
39319 68606 +
11461 1690 +
12338 -89660 +
19891 -41568 +
20344 -1399 -
65399 33778 +
5345 -96395 -
42147 96949 +
52806 -1896 -
65318 -75238 -
61890 93354 +
5533 -24213 -
24411 89537 +
25972 -1037 +
44210 50051 +
13817 83989 -
37196 224
14624 3645 +
14076 19485 +
13733 -90346 +
35107 80147 +
9382 2208 -
32777 -39708 -
6030 22242 -
22777 -8489 +
26258 -38674 +
16664 72588 +
30213 -684 +
6015 -68179 +
29714 -91961 -
12483 -87050 +
29052 -95438 +
743 11973 +
20945 44395 -
7735 -11632 -
22156 -68147 -
19050 21288 +
22008 -51389 +
31838 -30712 +
16526 46818 -
20116 -34150 -
24869 25682 +
920 -41945 -
18401 -89315 +
6923 -54044 +
20865 32959 +
13293 -32789 -
23503 -81950 +
14171 -66205 +
20891 -30436 +
8092 -72708 +
24823 46050 +
21596 -12461 +
3178 -84337 +
9794 27646 +
11243 56382 +
14810 59261 -
11505 87614 -
14791 -80582 +
9798 68409 +
25312 15928 -
16302 -67839 +
5154 -81222 -
9158 -19433 -
22699 -10370 -
28365 -71506 -
15928 23141 +
36424 -91654 +
19518 -20176 -
23336 25019 -
3863 -57955 -
2848 -15078 +
21930 -16196 +
36661 96092 -
36486 64840 +
30313 -83212 +
21975 2401 -
32004 53285 -
29595 19185 +
17396 22477 -
492 -84808 -
19669 89700 -
24767 47130 +
7667 -74834 +
19499 19718 +
34153 -18603 +
17802 97990 +
6317 -19574 -
22904 70581 -
27315 73348 +
8392 -14421 +
21761 5066 +
22764 -10512 -
34283 14858 +
13648 12955 -
9284 -3524 +
30099 -63557 +
4184 80220 +
4651 -57543 -
33588 -38659 -
37125 -33326 +
31013 -74611 -
19819 91355 +
440 6958 +
14270 -18277 +
24932 -40089 -
24809 -47377 +
21025 94729 +
34498 31417 +
34365 27871 -
25298 -52821 -
12618 -18374 -
20543 -62489 +
3210 90485 +
20235 37556 +
20002 9794 -
31715 82198 -
29981 59478 -
13515 -18970 +
3877 34043 -
28247 -74569 -
20118 -3437 +
23568 -49978 +
28642 8157 +
20976 2434 +
34500 -27778 +
17705 3429 +
26292 -16998 -
20006 57140 +
9791 39593 +
791 -92976 -
1382 24686 -
30210 4576 -
5987 -88269 -
24262 33148 +
23391 -4041 +
19418 -188 +
5358 -50895 +
19605 54374 -
22438 -8251 -
11422 76493 +
13241 55664 -
1157 63290 -
5839 -51891 +
27595 -25315 -
32601 35056 -
35367 1578 +
5291 -20264 -
36599 79782 +
12778 -11326 -
19082 35381 -
25827 -85307 -
29635 -27764 +
22237 146 -
8369 -43678 -
23160 -95946 -
13549 -49444 +
348 83629 -
21669 -68548 -
26571 63923 +
15645 -71777 -
2900 2488 +
2911 -33831 -
31183 67991 -
18653 17120 -
33310 53385 -
1764 46816 +
31060 47516 -
33274 90003 +
32065 -94903 +
19682 -67976 -
7418 53737 -
7709 31245 -
4533 47863 -
23010 -31053 +
36888 6674 -
1157 12625 -
36900 -97312 -
33187 -74528 +
16168 -9675 +
6659 20136 +
9855 83031 +
35341 -56223 +
26590 -53149 +
36949 85104 -
34143 37757 -
26916 36284 -
12987 -61720 +
18084 77404 -
13549 55880 +
3068 81548 -
23198 -40007 -
12263 18648 -
19092 -93949 +
35823 -82902 +
7709 -10394 +
26014 40043 -
21552 73952 -
1801 965 +
36505 71436 +
8992 13001 -
322 -78436 -
1160 -85307 -
24840 -77616 -
8304 -19500 +
36758 -77533 +
24014 -60416 +
16785 -60723 +
3790 -71672 -
1835 -91240 -
3500 -92343 -
16624 -76425 +
10616 -94858 +
32224 5350 -
11248 -25187 -
22861 -30584 -
8470 -67117 +
28085 -45337 +
10358 26018 -
17457 69389 +
19786 -62655 +
8747 67108 +
21641 64275 +
34410 -21334 -
22228 14140 +
32691 67737 +
10987 -73971 +
35439 -5027 -
26285 57838 +
12868 -90662 -
18218 -32040 -
3097 39712 +
2367 34159 +
8992 90242 -
6778 -13728 +
36742 -8622 -
14938 -20322 -
11852 -59931 +
7910 -53608 -
23599 32909 -
7951 1689 -
48233 939
39274 81593 +
36860 63710 -
26304 -90873 +
42612 77597 +
15560 48458 -
10258 -31896 +
49 -21676 +
8872 2924 +
37385 -54834 +
21712 -43547 +
37828 38729 -
24113 88300 -
26312 17540 -
10551 -25770 -
28312 -27389 +
18161 35784 +
40964 -98788 -
16005 47054 -
6463 90239 +
42355 -98145 +
41778 3004 +
33410 -42905 +
8533 98155 -
43418 -95473 -
26280 52555 +
9927 -87217 -
45178 -37686 +
32337 60689 +
40430 -37361 -
31062 -75634 -
36103 -15223 -
29693 -8973 +
4808 -43794 +
8353 75732 -
25855 -18573 -
45506 20468 +
15865 -90158 +
30372 46424 -
17366 -92610 -
32750 -98669 -
12642 38995 -
39796 94534 +
41761 -34653 -
1836 -65344 -
36931 -85846 -
23721 -97637 +
30608 -75832 +
29390 74746 +
4492 52202 -
45530 -84566 -
38779 -63988 -
45437 67703 -
1459 8641 +
25904 -47082 +
7189 -88995 -
11198 20631 -
12021 84866 -
31136 62694 +
2307 -5007 -
12620 4075 -
30344 61755 +
338 -60497 +
32037 -31150 -
25793 -44405 +
32865 29718 +
5503 -70840 +
35082 -32515 -
39317 69778 -
38039 71727 +
33079 -95338 -
27649 24647 -
33552 9211 -
44363 -95207 -
19255 -57809 -
38316 -78315 -
46533 -81811 +
36909 94685 -
24115 -65613 -
48198 -18179 -
44737 -27426 -
40249 17828 -
28909 -60520 -
11716 -61611 +
36994 61896 -
